virtual_time,trader_id,trader_type,balance
1567.35,B08,RL,164.0
1567.35,B09,GVWY,357.0
1567.35,B10,ZIC,808.0
1567.35,S00,GVWY,2460.0
1567.35,S01,ZIP,2268.0
1567.35,S02,ZIP,1735.0
1567.35,S03,ZIC,960.0
1567.35,S04,ZIC,375.0
1567.35,S05,SHVR,0.0
1567.35,S06,SHVR,0.0
1567.35,S07,GVWY,0.0
1687.64,B00,ZIP,0.0
1687.64,B01,SHVR,0.0
1687.64,B02,ZIP,0.0
1687.64,B03,RL,0.0
1687.64,B04,ZIC,0.0
1687.64,B05,RL,0.0
1687.64,B06,GVWY,17.0
1687.64,B07,SHVR,98.0
1687.64,B08,RL,176.0
1687.64,B09,GVWY,372.0
1687.64,B10,ZIC,847.0
1687.64,S00,GVWY,2609.0
1687.64,S01,ZIP,2428.0
1687.64,S02,ZIP,1900.0
1687.64,S03,ZIC,1030.0
1687.64,S04,ZIC,387.0
1687.64,S05,SHVR,0.0
1687.64,S06,SHVR,0.0
1687.64,S07,GVWY,0.0
1808.32,B00,ZIP,0.0
1808.32,B01,SHVR,0.0
1808.32,B02,ZIP,0.0
1808.32,B03,RL,0.0
1808.32,B04,ZIC,0.0
1808.32,B05,RL,0.0
1808.32,B06,GVWY,17.0
1808.32,B07,SHVR,110.0
1808.32,B08,RL,183.0
1808.32,B09,GVWY,397.0
1808.32,B10,ZIC,910.0
1808.32,S00,GVWY,2821.0
1808.32,S01,ZIP,2681.0
1808.32,S02,ZIP,2058.0
1808.32,S03,ZIC,1134.0
1808.32,S04,ZIC,387.0
1808.32,S05,SHVR,0.0
1808.32,S06,SHVR,0.0
1808.32,S07,GVWY,0.0
1929.25,B00,ZIP,0.0
1929.25,B01,SHVR,0.0
1929.25,B02,ZIP,0.0
1929.25,B03,RL,0.0
1929.25,B04,ZIC,0.0
1929.25,B05,RL,0.0
1929.25,B06,GVWY,17.0
1929.25,B07,SHVR,125.0
1929.25,B08,RL,189.0
1929.25,B09,GVWY,397.0
1929.25,B10,ZIC,956.0
1929.25,S00,GVWY,3021.0
1929.25,S01,ZIP,2829.0
1929.25,S02,ZIP,2177.0
1929.25,S03,ZIC,1196.0
1929.25,S04,ZIC,455.0
1929.25,S05,SHVR,0.0
1929.25,S06,SHVR,0.0
1929.25,S07,GVWY,0.0
2050.12,B00,ZIP,0.0
2050.12,B01,SHVR,0.0
2050.12,B02,ZIP,0.0
2050.12,B03,RL,0.0
2050.12,B04,ZIC,0.0
2050.12,B05,RL,0.0
2050.12,B06,GVWY,17.0
2050.12,B07,SHVR,130.0
2050.12,B08,RL,195.0
2050.12,B09,GVWY,416.0
2050.12,B10,ZIC,1002.0
2050.12,S00,GVWY,3217.0
2050.12,S01,ZIP,3025.0
2050.12,S02,ZIP,2327.0
2050.12,S03,ZIC,1209.0
2050.12,S04,ZIC,521.0
2050.12,S05,SHVR,0.0
2050.12,S06,SHVR,0.0
2050.12,S07,GVWY,0.0
2170.65,B00,ZIP,0.0
2170.65,B01,SHVR,0.0
2170.65,B02,ZIP,0.0
2170.65,B03,RL,0.0
2170.65,B04,ZIC,0.0
2170.65,B05,RL,0.0
2170.65,B06,GVWY,17.0
2170.65,B07,SHVR,138.0
2170.65,B08,RL,203.0
2170.65,B09,GVWY,441.0
2170.65,B10,ZIC,1066.0
2170.65,S00,GVWY,3367.0
2170.65,S01,ZIP,3209.0
2170.65,S02,ZIP,2486.0
2170.65,S03,ZIC,1314.0
2170.65,S04,ZIC,613.0
2170.65,S05,SHVR,0.0
2170.65,S06,SHVR,0.0
2170.65,S07,GVWY,0.0
2290.90,B00,ZIP,0.0
2290.90,B01,SHVR,0.0
2290.90,B02,ZIP,0.0
2290.90,B03,RL,0.0
2290.90,B04,ZIC,0.0
2290.90,B05,RL,0.0
2290.90,B06,GVWY,17.0
2290.90,B07,SHVR,141.0
2290.90,B08,RL,222.0
2290.90,B09,GVWY,454.0
2290.90,B10,ZIC,1132.0
2290.90,S00,GVWY,3576.0
2290.90,S01,ZIP,3406.0
2290.90,S02,ZIP,2621.0
2290.90,S03,ZIC,1398.0
2290.90,S04,ZIC,631.0
2290.90,S05,SHVR,0.0
2290.90,S06,SHVR,0.0
2290.90,S07,GVWY,0.0
2411.38,B00,ZIP,0.0
2411.38,B01,SHVR,0.0
2411.38,B02,ZIP,0.0
2411.38,B03,RL,0.0
2411.38,B04,ZIC,0.0
2411.38,B05,RL,0.0
2411.38,B06,GVWY,17.0
2411.38,B07,SHVR,148.0
2411.38,B08,RL,227.0
2411.38,B09,GVWY,487.0
2411.38,B10,ZIC,1188.0
2411.38,S00,GVWY,3788.0
2411.38,S01,ZIP,3553.0
2411.38,S02,ZIP,2733.0
2411.38,S03,ZIC,1491.0
2411.38,S04,ZIC,665.0
2411.38,S05,SHVR,0.0
2411.38,S06,SHVR,0.0
2411.38,S07,GVWY,0.0
2532.24,B00,ZIP,0.0
2532.24,B01,SHVR,0.0
2532.24,B02,ZIP,0.0
2532.24,B03,RL,0.0
2532.24,B04,ZIC,0.0
2532.24,B05,RL,0.0
2532.24,B06,GVWY,17.0
2532.24,B07,SHVR,157.0
2532.24,B08,RL,232.0
2532.24,B09,GVWY,524.0
2532.24,B10,ZIC,1239.0
2532.24,S00,GVWY,3980.0
2532.24,S01,ZIP,3743.0
2532.24,S02,ZIP,2879.0
2532.24,S03,ZIC,1504.0
2532.24,S04,ZIC,675.0
2532.24,S05,SHVR,0.0
2532.24,S06,SHVR,0.0
2532.24,S07,GVWY,0.0
2653.05,B00,ZIP,0.0
2653.05,B01,SHVR,0.0
2653.05,B02,ZIP,0.0
2653.05,B03,RL,0.0
2653.05,B04,ZIC,0.0
2653.05,B05,RL,0.0
2653.05,B06,GVWY,17.0
2653.05,B07,SHVR,165.0
2653.05,B08,RL,268.0
2653.05,B09,GVWY,558.0
2653.05,B10,ZIC,1293.0
2653.05,S00,GVWY,4185.0
2653.05,S01,ZIP,3971.0
2653.05,S02,ZIP,3029.0
2653.05,S03,ZIC,1555.0
2653.05,S04,ZIC,748.0
2653.05,S05,SHVR,0.0
2653.05,S06,SHVR,0.0
2653.05,S07,GVWY,0.0
2773.31,B00,ZIP,0.0
2773.31,B01,SHVR,0.0
2773.31,B02,ZIP,0.0
2773.31,B03,RL,0.0
2773.31,B04,ZIC,0.0
2773.31,B05,RL,0.0
2773.31,B06,GVWY,17.0
2773.31,B07,SHVR,165.0
2773.31,B08,RL,268.0
2773.31,B09,GVWY,610.0
2773.31,B10,ZIC,1372.0
2773.31,S00,GVWY,4334.0
2773.31,S01,ZIP,4106.0
2773.31,S02,ZIP,3166.0
2773.31,S03,ZIC,1621.0
2773.31,S04,ZIC,757.0
2773.31,S05,SHVR,0.0
2773.31,S06,SHVR,0.0
2773.31,S07,GVWY,0.0
2893.41,B00,ZIP,0.0
2893.41,B01,SHVR,0.0
2893.41,B02,ZIP,0.0
2893.41,B03,RL,0.0
2893.41,B04,ZIC,0.0
2893.41,B05,RL,0.0
2893.41,B06,GVWY,17.0
2893.41,B07,SHVR,171.0
2893.41,B08,RL,283.0
2893.41,B09,GVWY,642.0
2893.41,B10,ZIC,1428.0
2893.41,S00,GVWY,4528.0
2893.41,S01,ZIP,4245.0
2893.41,S02,ZIP,3272.0
2893.41,S03,ZIC,1661.0
2893.41,S04,ZIC,757.0
2893.41,S05,SHVR,0.0
2893.41,S06,SHVR,0.0
2893.41,S07,GVWY,0.0
3014.48,B00,ZIP,0.0
3014.48,B01,SHVR,0.0
3014.48,B02,ZIP,0.0
3014.48,B03,RL,0.0
3014.48,B04,ZIC,0.0
3014.48,B05,RL,0.0
3014.48,B06,GVWY,17.0
3014.48,B07,SHVR,180.0
3014.48,B08,RL,283.0
3014.48,B09,GVWY,695.0
3014.48,B10,ZIC,1497.0
3014.48,S00,GVWY,4710.0
3014.48,S01,ZIP,4373.0
3014.48,S02,ZIP,3433.0
3014.48,S03,ZIC,1736.0
3014.48,S04,ZIC,769.0
3014.48,S05,SHVR,0.0
3014.48,S06,SHVR,0.0
3014.48,S07,GVWY,0.0
3135.50,B00,ZIP,0.0
3135.50,B01,SHVR,0.0
3135.50,B02,ZIP,0.0
3135.50,B03,RL,0.0
3135.50,B04,ZIC,0.0
3135.50,B05,RL,0.0
3135.50,B06,GVWY,17.0
3135.50,B07,SHVR,188.0
3135.50,B08,RL,310.0
3135.50,B09,GVWY,727.0
3135.50,B10,ZIC,1619.0
3135.50,S00,GVWY,4848.0
3135.50,S01,ZIP,4538.0
3135.50,S02,ZIP,3525.0
3135.50,S03,ZIC,1857.0
3135.50,S04,ZIC,769.0
3135.50,S05,SHVR,0.0
3135.50,S06,SHVR,0.0
3135.50,S07,GVWY,0.0
3255.96,B00,ZIP,0.0
3255.96,B01,SHVR,0.0
3255.96,B02,ZIP,0.0
3255.96,B03,RL,0.0
3255.96,B04,ZIC,0.0
3255.96,B05,RL,0.0
3255.96,B06,GVWY,17.0
3255.96,B07,SHVR,190.0
3255.96,B08,RL,310.0
3255.96,B09,GVWY,799.0
3255.96,B10,ZIC,1686.0
3255.96,S00,GVWY,5047.0
3255.96,S01,ZIP,4751.0
3255.96,S02,ZIP,3620.0
3255.96,S03,ZIC,1883.0
3255.96,S04,ZIC,782.0
3255.96,S05,SHVR,0.0
3255.96,S06,SHVR,0.0
3255.96,S07,GVWY,0.0
3376.33,B00,ZIP,0.0
3376.33,B01,SHVR,0.0
3376.33,B02,ZIP,0.0
3376.33,B03,RL,0.0
3376.33,B04,ZIC,0.0
3376.33,B05,RL,0.0
3376.33,B06,GVWY,17.0
3376.33,B07,SHVR,203.0
3376.33,B08,RL,310.0
3376.33,B09,GVWY,852.0
3376.33,B10,ZIC,1786.0
3376.33,S00,GVWY,5227.0
3376.33,S01,ZIP,4909.0
3376.33,S02,ZIP,3764.0
3376.33,S03,ZIC,1941.0
3376.33,S04,ZIC,788.0
3376.33,S05,SHVR,0.0
3376.33,S06,SHVR,0.0
3376.33,S07,GVWY,0.0
3496.95,B00,ZIP,0.0
3496.95,B01,SHVR,0.0
3496.95,B02,ZIP,0.0
3496.95,B03,RL,0.0
3496.95,B04,ZIC,0.0
3496.95,B05,RL,0.0
3496.95,B06,GVWY,17.0
3496.95,B07,SHVR,217.0
3496.95,B08,RL,355.0
3496.95,B09,GVWY,867.0
3496.95,B10,ZIC,1877.0
3496.95,S00,GVWY,5432.0
3496.95,S01,ZIP,5050.0
3496.95,S02,ZIP,3889.0
3496.95,S03,ZIC,2010.0
3496.95,S04,ZIC,791.0
3496.95,S05,SHVR,0.0
3496.95,S06,SHVR,0.0
3496.95,S07,GVWY,0.0
3618.05,B00,ZIP,0.0
3618.05,B01,SHVR,0.0
3618.05,B02,ZIP,0.0
3618.05,B03,RL,0.0
3618.05,B04,ZIC,0.0
3618.05,B05,RL,0.0
3618.05,B06,GVWY,17.0
3618.05,B07,SHVR,220.0
3618.05,B08,RL,378.0
3618.05,B09,GVWY,893.0
3618.05,B10,ZIC,1940.0
3618.05,S00,GVWY,5645.0
3618.05,S01,ZIP,5229.0
3618.05,S02,ZIP,4004.0
3618.05,S03,ZIC,2104.0
3618.05,S04,ZIC,801.0
3618.05,S05,SHVR,0.0
3618.05,S06,SHVR,0.0
3618.05,S07,GVWY,0.0
3738.86,B00,ZIP,0.0
3738.86,B01,SHVR,0.0
3738.86,B02,ZIP,0.0
3738.86,B03,RL,0.0
3738.86,B04,ZIC,0.0
3738.86,B05,RL,0.0
3738.86,B06,GVWY,17.0
3738.86,B07,SHVR,222.0
3738.86,B08,RL,400.0
3738.86,B09,GVWY,898.0
3738.86,B10,ZIC,1985.0
3738.86,S00,GVWY,5804.0
3738.86,S01,ZIP,5426.0
3738.86,S02,ZIP,4214.0
3738.86,S03,ZIC,2154.0
3738.86,S04,ZIC,849.0
3738.86,S05,SHVR,0.0
3738.86,S06,SHVR,0.0
3738.86,S07,GVWY,0.0
3860.03,B00,ZIP,0.0
3860.03,B01,SHVR,0.0
3860.03,B02,ZIP,0.0
3860.03,B03,RL,0.0
3860.03,B04,ZIC,0.0
3860.03,B05,RL,0.0
3860.03,B06,GVWY,17.0
3860.03,B07,SHVR,224.0
3860.03,B08,RL,440.0
3860.03,B09,GVWY,916.0
3860.03,B10,ZIC,2027.0
3860.03,S00,GVWY,6020.0
3860.03,S01,ZIP,5578.0
3860.03,S02,ZIP,4294.0
3860.03,S03,ZIC,2243.0
3860.03,S04,ZIC,954.0
3860.03,S05,SHVR,0.0
3860.03,S06,SHVR,0.0
3860.03,S07,GVWY,0.0
3980.61,B00,ZIP,0.0
3980.61,B01,SHVR,0.0
3980.61,B02,ZIP,0.0
3980.61,B03,RL,0.0
3980.61,B04,ZIC,0.0
3980.61,B05,RL,0.0
3980.61,B06,GVWY,17.0
3980.61,B07,SHVR,224.0
3980.61,B08,RL,476.0
3980.61,B09,GVWY,940.0
3980.61,B10,ZIC,2083.0
3980.61,S00,GVWY,6248.0
3980.61,S01,ZIP,5782.0
3980.61,S02,ZIP,4454.0
3980.61,S03,ZIC,2338.0
3980.61,S04,ZIC,1049.0
3980.61,S05,SHVR,0.0
3980.61,S06,SHVR,0.0
3980.61,S07,GVWY,0.0
4101.01,B00,ZIP,0.0
4101.01,B01,SHVR,0.0
4101.01,B02,ZIP,0.0
4101.01,B03,RL,0.0
4101.01,B04,ZIC,0.0
4101.01,B05,RL,0.0
4101.01,B06,GVWY,17.0
4101.01,B07,SHVR,230.0
4101.01,B08,RL,495.0
4101.01,B09,GVWY,960.0
4101.01,B10,ZIC,2142.0
4101.01,S00,GVWY,6455.0
4101.01,S01,ZIP,5984.0
4101.01,S02,ZIP,4610.0
4101.01,S03,ZIC,2429.0
4101.01,S04,ZIC,1084.0
4101.01,S05,SHVR,0.0
4101.01,S06,SHVR,0.0
4101.01,S07,GVWY,0.0
4221.13,B00,ZIP,0.0
4221.13,B01,SHVR,0.0
4221.13,B02,ZIP,0.0
4221.13,B03,RL,0.0
4221.13,B04,ZIC,0.0
4221.13,B05,RL,0.0
4221.13,B06,GVWY,17.0
4221.13,B07,SHVR,242.0
4221.13,B08,RL,496.0
4221.13,B09,GVWY,972.0
4221.13,B10,ZIC,2162.0
4221.13,S00,GVWY,6597.0
4221.13,S01,ZIP,6143.0
4221.13,S02,ZIP,4779.0
4221.13,S03,ZIC,2496.0
4221.13,S04,ZIC,1125.0
4221.13,S05,SHVR,0.0
4221.13,S06,SHVR,0.0
4221.13,S07,GVWY,0.0
4341.74,B00,ZIP,0.0
4341.74,B01,SHVR,0.0
4341.74,B02,ZIP,0.0
4341.74,B03,RL,0.0
4341.74,B04,ZIC,0.0
4341.74,B05,RL,0.0
4341.74,B06,GVWY,17.0
4341.74,B07,SHVR,247.0
4341.74,B08,RL,504.0
4341.74,B09,GVWY,983.0
4341.74,B10,ZIC,2192.0
4341.74,S00,GVWY,6777.0
4341.74,S01,ZIP,6403.0
4341.74,S02,ZIP,4906.0
4341.74,S03,ZIC,2607.0
4341.74,S04,ZIC,1201.0
4341.74,S05,SHVR,0.0
4341.74,S06,SHVR,0.0
4341.74,S07,GVWY,0.0
4462.22,B00,ZIP,0.0
4462.22,B01,SHVR,0.0
4462.22,B02,ZIP,0.0
4462.22,B03,RL,0.0
4462.22,B04,ZIC,0.0
4462.22,B05,RL,0.0
4462.22,B06,GVWY,17.0
4462.22,B07,SHVR,248.0
4462.22,B08,RL,524.0
4462.22,B09,GVWY,1002.0
4462.22,B10,ZIC,2231.0
4462.22,S00,GVWY,6971.0
4462.22,S01,ZIP,6558.0
4462.22,S02,ZIP,5072.0
4462.22,S03,ZIC,2653.0
4462.22,S04,ZIC,1244.0
4462.22,S05,SHVR,0.0
4462.22,S06,SHVR,0.0
4462.22,S07,GVWY,0.0
4583.09,B00,ZIP,0.0
4583.09,B01,SHVR,0.0
4583.09,B02,ZIP,0.0
4583.09,B03,RL,0.0
4583.09,B04,ZIC,0.0
4583.09,B05,RL,0.0
4583.09,B06,GVWY,17.0
4583.09,B07,SHVR,248.0
4583.09,B08,RL,524.0
4583.09,B09,GVWY,1014.0
4583.09,B10,ZIC,2287.0
4583.09,S00,GVWY,7202.0
4583.09,S01,ZIP,6811.0
4583.09,S02,ZIP,5277.0
4583.09,S03,ZIC,2706.0
4583.09,S04,ZIC,1247.0
4583.09,S05,SHVR,0.0
4583.09,S06,SHVR,0.0
4583.09,S07,GVWY,0.0
4704.30,B00,ZIP,0.0
4704.30,B01,SHVR,0.0
4704.30,B02,ZIP,0.0
4704.30,B03,RL,0.0
4704.30,B04,ZIC,0.0
4704.30,B05,RL,0.0
4704.30,B06,GVWY,17.0
4704.30,B07,SHVR,248.0
4704.30,B08,RL,535.0
4704.30,B09,GVWY,1014.0
4704.30,B10,ZIC,2321.0
4704.30,S00,GVWY,7351.0
4704.30,S01,ZIP,6917.0
4704.30,S02,ZIP,5367.0
4704.30,S03,ZIC,2814.0
4704.30,S04,ZIC,1308.0
4704.30,S05,SHVR,0.0
4704.30,S06,SHVR,0.0
4704.30,S07,GVWY,0.0
4825.46,B00,ZIP,0.0
4825.46,B01,SHVR,0.0
4825.46,B02,ZIP,0.0
4825.46,B03,RL,0.0
4825.46,B04,ZIC,0.0
4825.46,B05,RL,0.0
4825.46,B06,GVWY,17.0
4825.46,B07,SHVR,248.0
4825.46,B08,RL,551.0
4825.46,B09,GVWY,1062.0
4825.46,B10,ZIC,2369.0
4825.46,S00,GVWY,7545.0
4825.46,S01,ZIP,7114.0
4825.46,S02,ZIP,5514.0
4825.46,S03,ZIC,2857.0
4825.46,S04,ZIC,1348.0
4825.46,S05,SHVR,0.0
4825.46,S06,SHVR,0.0
4825.46,S07,GVWY,0.0
4945.72,B00,ZIP,0.0
4945.72,B01,SHVR,0.0
4945.72,B02,ZIP,0.0
4945.72,B03,RL,0.0
4945.72,B04,ZIC,0.0
4945.72,B05,RL,0.0
4945.72,B06,GVWY,17.0
4945.72,B07,SHVR,251.0
4945.72,B08,RL,551.0
4945.72,B09,GVWY,1102.0
4945.72,B10,ZIC,2475.0
4945.72,S00,GVWY,7729.0
4945.72,S01,ZIP,7290.0
4945.72,S02,ZIP,5644.0
4945.72,S03,ZIC,2923.0
4945.72,S04,ZIC,1348.0
4945.72,S05,SHVR,0.0
4945.72,S06,SHVR,0.0
4945.72,S07,GVWY,0.0
5066.88,B00,ZIP,0.0
5066.88,B01,SHVR,0.0
5066.88,B02,ZIP,0.0
5066.88,B03,RL,0.0
5066.88,B04,ZIC,0.0
5066.88,B05,RL,0.0
5066.88,B06,GVWY,19.0
5066.88,B07,SHVR,254.0
5066.88,B08,RL,575.0
5066.88,B09,GVWY,1146.0
5066.88,B10,ZIC,2564.0
5066.88,S00,GVWY,7907.0
5066.88,S01,ZIP,7460.0
5066.88,S02,ZIP,5769.0
5066.88,S03,ZIC,2987.0
5066.88,S04,ZIC,1374.0
5066.88,S05,SHVR,0.0
5066.88,S06,SHVR,0.0
5066.88,S07,GVWY,0.0
5187.01,B00,ZIP,0.0
5187.01,B01,SHVR,0.0
5187.01,B02,ZIP,0.0
5187.01,B03,RL,0.0
5187.01,B04,ZIC,0.0
5187.01,B05,RL,0.0
5187.01,B06,GVWY,19.0
5187.01,B07,SHVR,257.0
5187.01,B08,RL,575.0
5187.01,B09,GVWY,1187.0
5187.01,B10,ZIC,2625.0
5187.01,S00,GVWY,8053.0
5187.01,S01,ZIP,7647.0
5187.01,S02,ZIP,5901.0
5187.01,S03,ZIC,3020.0
5187.01,S04,ZIC,1380.0
5187.01,S05,SHVR,0.0
5187.01,S06,SHVR,0.0
5187.01,S07,GVWY,0.0
5307.61,B00,ZIP,0.0
5307.61,B01,SHVR,0.0
5307.61,B02,ZIP,0.0
5307.61,B03,RL,0.0
5307.61,B04,ZIC,0.0
5307.61,B05,RL,0.0
5307.61,B06,GVWY,19.0
5307.61,B07,SHVR,257.0
5307.61,B08,RL,575.0
5307.61,B09,GVWY,1238.0
5307.61,B10,ZIC,2711.0
5307.61,S00,GVWY,8254.0
5307.61,S01,ZIP,7821.0
5307.61,S02,ZIP,6001.0
5307.61,S03,ZIC,3055.0
5307.61,S04,ZIC,1380.0
5307.61,S05,SHVR,0.0
