virtual_time,trader_id,trader_type,balance
1989.21,B09,SHVR,2010.0
1989.21,S00,SHVR,2501.0
1989.21,S01,ZIP,2174.0
1989.21,S02,GVWY,1159.0
1989.21,S03,ZIC,501.0
1989.21,S04,GVWY,59.0
1989.21,S05,ZIP,55.0
1989.21,S06,ZIC,0.0
1989.21,S07,SHVR,0.0
2049.44,B00,GA,0.0
2049.44,B01,ZIC,0.0
2049.44,B02,ZIC,0.0
2049.44,B03,ZIP,0.0
2049.44,B04,GVWY,0.0
2049.44,B05,SHVR,90.0
2049.44,B06,ZIP,574.0
2049.44,B07,RL,753.0
2049.44,B08,GVWY,1207.0
2049.44,B09,SHVR,2063.0
2049.44,S00,SHVR,2582.0
2049.44,S01,ZIP,2248.0
2049.44,S02,GVWY,1191.0
2049.44,S03,ZIC,530.0
2049.44,S04,GVWY,59.0
2049.44,S05,ZIP,55.0
2049.44,S06,ZIC,0.0
2049.44,S07,SHVR,0.0
2109.69,B00,GA,0.0
2109.69,B01,ZIC,0.0
2109.69,B02,ZIC,0.0
2109.69,B03,ZIP,0.0
2109.69,B04,GVWY,0.0
2109.69,B05,SHVR,90.0
2109.69,B06,ZIP,591.0
2109.69,B07,RL,782.0
2109.69,B08,GVWY,1250.0
2109.69,B09,SHVR,2128.0
2109.69,S00,SHVR,2664.0
2109.69,S01,ZIP,2320.0
2109.69,S02,GVWY,1232.0
2109.69,S03,ZIC,560.0
2109.69,S04,GVWY,59.0
2109.69,S05,ZIP,55.0
2109.69,S06,ZIC,0.0
2109.69,S07,SHVR,0.0
2170.11,B00,GA,0.0
2170.11,B01,ZIC,0.0
2170.11,B02,ZIC,0.0
2170.11,B03,ZIP,0.0
2170.11,B04,GVWY,0.0
2170.11,B05,SHVR,90.0
2170.11,B06,ZIP,611.0
2170.11,B07,RL,808.0
2170.11,B08,GVWY,1297.0
2170.11,B09,SHVR,2194.0
2170.11,S00,SHVR,2705.0
2170.11,S01,ZIP,2417.0
2170.11,S02,GVWY,1265.0
2170.11,S03,ZIC,560.0
2170.11,S04,GVWY,59.0
2170.11,S05,ZIP,55.0
2170.11,S06,ZIC,0.0
2170.11,S07,SHVR,0.0
2230.48,B00,GA,0.0
2230.48,B01,ZIC,0.0
2230.48,B02,ZIC,0.0
2230.48,B03,ZIP,0.0
2230.48,B04,GVWY,0.0
2230.48,B05,SHVR,90.0
2230.48,B06,ZIP,632.0
2230.48,B07,RL,829.0
2230.48,B08,GVWY,1309.0
2230.48,B09,SHVR,2260.0
2230.48,S00,SHVR,2816.0
2230.48,S01,ZIP,2449.0
2230.48,S02,GVWY,1298.0
2230.48,S03,ZIC,578.0
2230.48,S04,GVWY,59.0
2230.48,S05,ZIP,56.0
2230.48,S06,ZIC,0.0
2230.48,S07,SHVR,0.0
2290.77,B00,GA,0.0
2290.77,B01,ZIC,0.0
2290.77,B02,ZIC,0.0
2290.77,B03,ZIP,0.0
2290.77,B04,GVWY,0.0
2290.77,B05,SHVR,90.0
2290.77,B06,ZIP,641.0
2290.77,B07,RL,850.0
2290.77,B08,GVWY,1345.0
2290.77,B09,SHVR,2328.0
2290.77,S00,SHVR,2897.0
2290.77,S01,ZIP,2513.0
2290.77,S02,GVWY,1330.0
2290.77,S03,ZIC,578.0
2290.77,S04,GVWY,59.0
2290.77,S05,ZIP,57.0
2290.77,S06,ZIC,0.0
2290.77,S07,SHVR,0.0
2351.26,B00,GA,0.0
2351.26,B01,ZIC,0.0
2351.26,B02,ZIC,0.0
2351.26,B03,ZIP,0.0
2351.26,B04,GVWY,0.0
2351.26,B05,SHVR,90.0
2351.26,B06,ZIP,670.0
2351.26,B07,RL,868.0
2351.26,B08,GVWY,1405.0
2351.26,B09,SHVR,2355.0
2351.26,S00,SHVR,2938.0
2351.26,S01,ZIP,2578.0
2351.26,S02,GVWY,1368.0
2351.26,S03,ZIC,603.0
2351.26,S04,GVWY,59.0
