virtual_time,trader_id,trader_type,balance
60.32,B00,GVWY,0.0
60.32,B01,SHVR,0.0
60.32,B02,ZIP,0.0
60.32,B03,GVWY,0.0
60.32,B04,ZIP,33.0
60.32,B05,GA,0.0
60.32,B06,SHVR,5.0
60.32,B07,RL,9.0
60.32,B08,ZIC,6.0
60.32,B09,ZIC,54.0
60.32,S00,SHVR,0.0
60.32,S01,SHVR,74.0
60.32,S02,GVWY,20.0
60.32,S03,ZIC,59.0
60.32,S04,ZIP,19.0
60.32,S05,ZIP,0.0
60.32,S06,ZIC,0.0
60.32,S07,GVWY,0.0
120.71,B00,GVWY,0.0
120.71,B01,SHVR,0.0
120.71,B02,ZIP,0.0
120.71,B03,GVWY,0.0
120.71,B04,ZIP,33.0
120.71,B05,GA,0.0
120.71,B06,SHVR,7.0
120.71,B07,RL,17.0
120.71,B08,ZIC,36.0
120.71,B09,ZIC,116.0
120.71,S00,SHVR,0.0
120.71,S01,SHVR,112.0
120.71,S02,GVWY,78.0
120.71,S03,ZIC,84.0
120.71,S04,ZIP,56.0
120.71,S05,ZIP,3.0
120.71,S06,ZIC,0.0
120.71,S07,GVWY,0.0
181.08,B00,GVWY,0.0
181.08,B01,SHVR,0.0
181.08,B02,ZIP,0.0
181.08,B03,GVWY,0.0
181.08,B04,ZIP,33.0
181.08,B05,GA,0.0
181.08,B06,SHVR,14.0
181.08,B07,RL,23.0
181.08,B08,ZIC,62.0
181.08,B09,ZIC,143.0
181.08,S00,SHVR,0.0
181.08,S01,SHVR,216.0
181.08,S02,GVWY,127.0
181.08,S03,ZIC,125.0
181.08,S04,ZIP,65.0
181.08,S05,ZIP,9.0
181.08,S06,ZIC,0.0
181.08,S07,GVWY,0.0
241.40,B00,GVWY,0.0
241.40,B01,SHVR,0.0
241.40,B02,ZIP,0.0
241.40,B03,GVWY,0.0
241.40,B04,ZIP,34.0
241.40,B05,GA,0.0
241.40,B06,SHVR,15.0
241.40,B07,RL,28.0
241.40,B08,ZIC,73.0
241.40,B09,ZIC,185.0
241.40,S00,SHVR,0.0
241.40,S01,SHVR,269.0
241.40,S02,GVWY,175.0
241.40,S03,ZIC,134.0
241.40,S04,ZIP,100.0
241.40,S05,ZIP,11.0
241.40,S06,ZIC,0.0
241.40,S07,GVWY,0.0
301.50,B00,GVWY,0.0
301.50,B01,SHVR,0.0
301.50,B02,ZIP,0.0
301.50,B03,GVWY,0.0
301.50,B04,ZIP,34.0
301.50,B05,GA,0.0
301.50,B06,SHVR,15.0
301.50,B07,RL,40.0
301.50,B08,ZIC,99.0
301.50,B09,ZIC,186.0
301.50,S00,SHVR,0.0
301.50,S01,SHVR,317.0
301.50,S02,GVWY,257.0
301.50,S03,ZIC,178.0
301.50,S04,ZIP,113.0
301.50,S05,ZIP,19.0
301.50,S06,ZIC,0.0
301.50,S07,GVWY,0.0
361.93,B00,GVWY,0.0
361.93,B01,SHVR,0.0
361.93,B02,ZIP,0.0
361.93,B03,GVWY,0.0
361.93,B04,ZIP,34.0
361.93,B05,GA,0.0
361.93,B06,SHVR,15.0
361.93,B07,RL,50.0
361.93,B08,ZIC,105.0
361.93,B09,ZIC,219.0
361.93,S00,SHVR,0.0
361.93,S01,SHVR,405.0
361.93,S02,GVWY,306.0
361.93,S03,ZIC,204.0
361.93,S04,ZIP,138.0
361.93,S05,ZIP,29.0
361.93,S06,ZIC,0.0
361.93,S07,GVWY,0.0
422.39,B00,GVWY,0.0
422.39,B01,SHVR,0.0
422.39,B02,ZIP,0.0
422.39,B03,GVWY,0.0
422.39,B04,ZIP,34.0
422.39,B05,GA,0.0
422.39,B06,SHVR,20.0
422.39,B07,RL,59.0
422.39,B08,ZIC,131.0
422.39,B09,ZIC,268.0
422.39,S00,SHVR,0.0
422.39,S01,SHVR,525.0
422.39,S02,GVWY,326.0
422.39,S03,ZIC,240.0
422.39,S04,ZIP,165.0
422.39,S05,ZIP,29.0
422.39,S06,ZIC,0.0
422.39,S07,GVWY,0.0
482.88,B00,GVWY,0.0
482.88,B01,SHVR,0.0
482.88,B02,ZIP,0.0
482.88,B03,GVWY,0.0
