virtual_time,trader_id,trader_type,balance
3624.51,S07,GVWY,0.0
4229.21,B00,GA,0.0
4229.21,B01,ZIP,0.0
4229.21,B02,ZIP,0.0
4229.21,B03,GA,0.0
4229.21,B04,GA,3.0
4229.21,B05,ZIC,0.0
4229.21,B06,SHVR,13.0
4229.21,B07,GVWY,66.0
4229.21,B08,GVWY,263.0
4229.21,B09,ZIC,572.0
4229.21,B10,SHVR,1983.0
4229.21,S00,ZIC,4398.0
4229.21,S01,ZIP,5108.0
4229.21,S02,ZIP,3944.0
4229.21,S03,ZIC,992.0
4229.21,S04,SHVR,68.0
4229.21,S05,SHVR,0.0
4229.21,S06,GVWY,0.0
4229.21,S07,GVWY,0.0
4831.35,B00,GA,0.0
4831.35,B01,ZIP,0.0
4831.35,B02,ZIP,0.0
4831.35,B03,GA,0.0
4831.35,B04,GA,3.0
4831.35,B05,ZIC,0.0
4831.35,B06,SHVR,13.0
4831.35,B07,GVWY,66.0
4831.35,B08,GVWY,263.0
4831.35,B09,ZIC,624.0
4831.35,B10,SHVR,2221.0
4831.35,S00,ZIC,4966.0
4831.35,S01,ZIP,5672.0
4831.35,S02,ZIP,4542.0
4831.35,S03,ZIC,1129.0
4831.35,S04,SHVR,68.0
4831.35,S05,SHVR,0.0
4831.35,S06,GVWY,0.0
4831.35,S07,GVWY,0.0
5436.15,B00,GA,0.0
5436.15,B01,ZIP,0.0
5436.15,B02,ZIP,0.0
5436.15,B03,GA,0.0
5436.15,B04,GA,3.0
5436.15,B05,ZIC,0.0
5436.15,B06,SHVR,13.0
5436.15,B07,GVWY,66.0
5436.15,B08,GVWY,263.0
5436.15,B09,ZIC,640.0
5436.15,B10,SHVR,2418.0
5436.15,S00,ZIC,5318.0
5436.15,S01,ZIP,6189.0
5436.15,S02,ZIP,4946.0
5436.15,S03,ZIC,1243.0
5436.15,S04,SHVR,68.0
5436.15,S05,SHVR,0.0
5436.15,S06,GVWY,0.0
5436.15,S07,GVWY,0.0
