virtual_time,trader_id,trader_type,balance
1206.67,B04,RL,0.0
1206.67,B05,ZIP,6.0
1206.67,B06,SHVR,1.0
1206.67,B07,GVWY,34.0
1206.67,B08,ZIC,260.0
1206.67,B09,ZIP,627.0
1206.67,B10,RL,762.0
1206.67,S00,ZIP,1957.0
1206.67,S01,ZIP,1555.0
1206.67,S02,ZIC,1060.0
1206.67,S03,ZIC,634.0
1206.67,S04,SHVR,0.0
1206.67,S05,SHVR,15.0
1206.67,S06,GVWY,0.0
1206.67,S07,GVWY,0.0
1327.32,B00,GVWY,0.0
1327.32,B01,SHVR,0.0
1327.32,B02,ZIC,0.0
1327.32,B03,RL,0.0
1327.32,B04,RL,0.0
1327.32,B05,ZIP,6.0
1327.32,B06,SHVR,1.0
1327.32,B07,GVWY,34.0
1327.32,B08,ZIC,285.0
1327.32,B09,ZIP,688.0
1327.32,B10,RL,821.0
1327.32,S00,ZIP,2069.0
1327.32,S01,ZIP,1731.0
1327.32,S02,ZIC,1215.0
1327.32,S03,ZIC,707.0
1327.32,S04,SHVR,0.0
1327.32,S05,SHVR,15.0
1327.32,S06,GVWY,0.0
1327.32,S07,GVWY,0.0
1448.48,B00,GVWY,0.0
1448.48,B01,SHVR,0.0
1448.48,B02,ZIC,0.0
1448.48,B03,RL,0.0
1448.48,B04,RL,0.0
1448.48,B05,ZIP,6.0
1448.48,B06,SHVR,1.0
1448.48,B07,GVWY,34.0
1448.48,B08,ZIC,293.0
1448.48,B09,ZIP,748.0
1448.48,B10,RL,880.0
1448.48,S00,ZIP,2249.0
1448.48,S01,ZIP,1831.0
1448.48,S02,ZIC,1339.0
1448.48,S03,ZIC,808.0
1448.48,S04,SHVR,0.0
1448.48,S05,SHVR,15.0
1448.48,S06,GVWY,0.0
1448.48,S07,GVWY,0.0
1569.56,B00,GVWY,0.0
1569.56,B01,SHVR,0.0
1569.56,B02,ZIC,0.0
1569.56,B03,RL,0.0
1569.56,B04,RL,0.0
1569.56,B05,ZIP,6.0
1569.56,B06,SHVR,1.0
1569.56,B07,GVWY,34.0
1569.56,B08,ZIC,305.0
1569.56,B09,ZIP,782.0
1569.56,B10,RL,944.0
1569.56,S00,ZIP,2423.0
1569.56,S01,ZIP,1976.0
1569.56,S02,ZIC,1435.0
1569.56,S03,ZIC,884.0
1569.56,S04,SHVR,0.0
1569.56,S05,SHVR,15.0
1569.56,S06,GVWY,0.0
1569.56,S07,GVWY,0.0
1690.25,B00,GVWY,0.0
1690.25,B01,SHVR,0.0
1690.25,B02,ZIC,0.0
1690.25,B03,RL,0.0
1690.25,B04,RL,0.0
1690.25,B05,ZIP,6.0
1690.25,B06,SHVR,1.0
1690.25,B07,GVWY,34.0
1690.25,B08,ZIC,330.0
1690.25,B09,ZIP,831.0
1690.25,B10,RL,1024.0
1690.25,S00,ZIP,2643.0
1690.25,S01,ZIP,2201.0
1690.25,S02,ZIC,1558.0
1690.25,S03,ZIC,941.0
1690.25,S04,SHVR,0.0
1690.25,S05,SHVR,15.0
1690.25,S06,GVWY,0.0
1690.25,S07,GVWY,0.0
1810.70,B00,GVWY,0.0
1810.70,B01,SHVR,0.0
1810.70,B02,ZIC,0.0
1810.70,B03,RL,0.0
1810.70,B04,RL,0.0
1810.70,B05,ZIP,6.0
1810.70,B06,SHVR,1.0
1810.70,B07,GVWY,35.0
1810.70,B08,ZIC,375.0
1810.70,B09,ZIP,961.0
1810.70,B10,RL,1083.0
1810.70,S00,ZIP,2959.0
1810.70,S01,ZIP,2364.0
1810.70,S02,ZIC,1692.0
1810.70,S03,ZIC,1011.0
1810.70,S04,SHVR,0.0
1810.70,S05,SHVR,15.0
1810.70,S06,GVWY,0.0
1810.70,S07,GVWY,0.0
1931.42,B00,GVWY,0.0
1931.42,B01,SHVR,0.0
1931.42,B02,ZIC,0.0
1931.42,B03,RL,0.0
1931.42,B04,RL,0.0
1931.42,B05,ZIP,6.0
1931.42,B06,SHVR,1.0
1931.42,B07,GVWY,35.0
1931.42,B08,ZIC,385.0
1931.42,B09,ZIP,993.0
1931.42,B10,RL,1152.0
1931.42,S00,ZIP,3190.0
1931.42,S01,ZIP,2556.0
1931.42,S02,ZIC,1790.0
1931.42,S03,ZIC,1070.0
1931.42,S04,SHVR,0.0
1931.42,S05,SHVR,15.0
1931.42,S06,GVWY,0.0
1931.42,S07,GVWY,0.0
2052.29,B00,GVWY,0.0
2052.29,B01,SHVR,0.0
2052.29,B02,ZIC,0.0
2052.29,B03,RL,0.0
2052.29,B04,RL,0.0
2052.29,B05,ZIP,6.0
2052.29,B06,SHVR,1.0
2052.29,B07,GVWY,35.0
2052.29,B08,ZIC,385.0
2052.29,B09,ZIP,1063.0
2052.29,B10,RL,1210.0
2052.29,S00,ZIP,3312.0
2052.29,S01,ZIP,2656.0
2052.29,S02,ZIC,1916.0
2052.29,S03,ZIC,1133.0
2052.29,S04,SHVR,0.0
2052.29,S05,SHVR,15.0
2052.29,S06,GVWY,0.0
2052.29,S07,GVWY,0.0
2173.32,B00,GVWY,0.0
2173.32,B01,SHVR,0.0
2173.32,B02,ZIC,0.0
2173.32,B03,RL,0.0
2173.32,B04,RL,0.0
2173.32,B05,ZIP,6.0
2173.32,B06,SHVR,1.0
2173.32,B07,GVWY,35.0
2173.32,B08,ZIC,385.0
2173.32,B09,ZIP,1122.0
2173.32,B10,RL,1272.0
2173.32,S00,ZIP,3492.0
2173.32,S01,ZIP,2704.0
2173.32,S02,ZIC,2041.0
2173.32,S03,ZIC,1193.0
2173.32,S04,SHVR,0.0
2173.32,S05,SHVR,15.0
2173.32,S06,GVWY,0.0
2173.32,S07,GVWY,0.0
2294.01,B00,GVWY,0.0
2294.01,B01,SHVR,0.0
2294.01,B02,ZIC,0.0
2294.01,B03,RL,0.0
2294.01,B04,RL,0.0
2294.01,B05,ZIP,6.0
2294.01,B06,SHVR,1.0
2294.01,B07,GVWY,35.0
2294.01,B08,ZIC,403.0
2294.01,B09,ZIP,1155.0
2294.01,B10,RL,1351.0
2294.01,S00,ZIP,3714.0
2294.01,S01,ZIP,2885.0
2294.01,S02,ZIC,2134.0
2294.01,S03,ZIC,1310.0
2294.01,S04,SHVR,0.0
2294.01,S05,SHVR,15.0
2294.01,S06,GVWY,0.0
2294.01,S07,GVWY,0.0
2414.25,B00,GVWY,0.0
2414.25,B01,SHVR,0.0
2414.25,B02,ZIC,0.0
2414.25,B03,RL,0.0
2414.25,B04,RL,0.0
2414.25,B05,ZIP,6.0
2414.25,B06,SHVR,1.0
2414.25,B07,GVWY,42.0
2414.25,B08,ZIC,426.0
2414.25,B09,ZIP,1253.0
2414.25,B10,RL,1421.0
2414.25,S00,ZIP,4025.0
2414.25,S01,ZIP,3047.0
2414.25,S02,ZIC,2218.0
2414.25,S03,ZIC,1369.0
2414.25,S04,SHVR,0.0
2414.25,S05,SHVR,15.0
2414.25,S06,GVWY,0.0
2414.25,S07,GVWY,0.0
2535.13,B00,GVWY,0.0
2535.13,B01,SHVR,0.0
2535.13,B02,ZIC,0.0
2535.13,B03,RL,0.0
2535.13,B04,RL,0.0
2535.13,B05,ZIP,6.0
2535.13,B06,SHVR,1.0
2535.13,B07,GVWY,48.0
2535.13,B08,ZIC,495.0
2535.13,B09,ZIP,1275.0
2535.13,B10,RL,1511.0
2535.13,S00,ZIP,4171.0
2535.13,S01,ZIP,3406.0
2535.13,S02,ZIC,2290.0
2535.13,S03,ZIC,1402.0
2535.13,S04,SHVR,0.0
2535.13,S05,SHVR,15.0
2535.13,S06,GVWY,0.0
2535.13,S07,GVWY,0.0
2655.24,B00,GVWY,0.0
2655.24,B01,SHVR,0.0
2655.24,B02,ZIC,0.0
2655.24,B03,RL,0.0
2655.24,B04,RL,0.0
2655.24,B05,ZIP,6.0
2655.24,B06,SHVR,1.0
