virtual_time,trader_id,trader_type,balance
602.91,S06,ZIP,13.0
602.91,S07,GVWY,0.0
663.22,B00,ZIP,0.0
663.22,B01,ZIC,0.0
663.22,B02,SHVR,0.0
663.22,B03,GVWY,0.0
663.22,B04,ZIP,5.0
663.22,B05,RL,120.0
663.22,B06,GVWY,2.0
663.22,B07,GA,74.0
663.22,B08,SHVR,348.0
663.22,B09,ZIC,307.0
663.22,S00,GVWY,941.0
663.22,S01,SHVR,634.0
663.22,S02,ZIP,624.0
663.22,S03,ZIC,352.0
663.22,S04,ZIC,147.0
663.22,S05,SHVR,0.0
663.22,S06,ZIP,16.0
663.22,S07,GVWY,0.0
723.59,B00,ZIP,0.0
723.59,B01,ZIC,0.0
723.59,B02,SHVR,0.0
723.59,B03,GVWY,0.0
723.59,B04,ZIP,6.0
723.59,B05,RL,128.0
723.59,B06,GVWY,2.0
723.59,B07,GA,76.0
723.59,B08,SHVR,363.0
723.59,B09,ZIC,352.0
723.59,S00,GVWY,1050.0
723.59,S01,SHVR,725.0
723.59,S02,ZIP,719.0
723.59,S03,ZIC,352.0
723.59,S04,ZIC,176.0
723.59,S05,SHVR,0.0
723.59,S06,ZIP,16.0
723.59,S07,GVWY,0.0
783.98,B00,ZIP,0.0
783.98,B01,ZIC,0.0
783.98,B02,SHVR,0.0
783.98,B03,GVWY,0.0
783.98,B04,ZIP,6.0
783.98,B05,RL,144.0
783.98,B06,GVWY,2.0
783.98,B07,GA,76.0
783.98,B08,SHVR,386.0
783.98,B09,ZIC,382.0
783.98,S00,GVWY,1153.0
783.98,S01,SHVR,748.0
783.98,S02,ZIP,789.0
783.98,S03,ZIC,397.0
783.98,S04,ZIC,192.0
783.98,S05,SHVR,0.0
783.98,S06,ZIP,16.0
783.98,S07,GVWY,0.0
844.05,B00,ZIP,0.0
844.05,B01,ZIC,0.0
844.05,B02,SHVR,0.0
844.05,B03,GVWY,0.0
844.05,B04,ZIP,7.0
844.05,B05,RL,160.0
844.05,B06,GVWY,2.0
844.05,B07,GA,78.0
844.05,B08,SHVR,415.0
844.05,B09,ZIC,409.0
844.05,S00,GVWY,1261.0
844.05,S01,SHVR,793.0
844.05,S02,ZIP,827.0
844.05,S03,ZIC,445.0
844.05,S04,ZIC,198.0
844.05,S05,SHVR,0.0
844.05,S06,ZIP,16.0
844.05,S07,GVWY,0.0
904.70,B00,ZIP,0.0
904.70,B01,ZIC,0.0
904.70,B02,SHVR,0.0
904.70,B03,GVWY,0.0
904.70,B04,ZIP,7.0
904.70,B05,RL,176.0
904.70,B06,GVWY,2.0
904.70,B07,GA,78.0
904.70,B08,SHVR,445.0
904.70,B09,ZIC,452.0
904.70,S00,GVWY,1376.0
904.70,S01,SHVR,856.0
904.70,S02,ZIP,922.0
904.70,S03,ZIC,446.0
904.70,S04,ZIC,216.0
904.70,S05,SHVR,0.0
904.70,S06,ZIP,16.0
904.70,S07,GVWY,0.0
964.93,B00,ZIP,0.0
964.93,B01,ZIC,0.0
964.93,B02,SHVR,0.0
964.93,B03,GVWY,0.0
964.93,B04,ZIP,7.0
964.93,B05,RL,176.0
964.93,B06,GVWY,2.0
964.93,B07,GA,83.0
964.93,B08,SHVR,468.0
964.93,B09,ZIC,493.0
964.93,S00,GVWY,1484.0
964.93,S01,SHVR,946.0
964.93,S02,ZIP,1003.0
964.93,S03,ZIC,467.0
964.93,S04,ZIC,216.0
964.93,S05,SHVR,0.0
964.93,S06,ZIP,16.0
964.93,S07,GVWY,0.0
1024.96,B00,ZIP,0.0
1024.96,B01,ZIC,0.0
1024.96,B02,SHVR,0.0
1024.96,B03,GVWY,0.0
1024.96,B04,ZIP,10.0
1024.96,B05,RL,190.0
1024.96,B06,GVWY,5.0
1024.96,B07,GA,92.0
1024.96,B08,SHVR,507.0
1024.96,B09,ZIC,511.0
1024.96,S00,GVWY,1550.0
1024.96,S01,SHVR,1009.0
1024.96,S02,ZIP,1031.0
1024.96,S03,ZIC,496.0
1024.96,S04,ZIC,237.0
1024.96,S05,SHVR,0.0
1024.96,S06,ZIP,20.0
1024.96,S07,GVWY,0.0
1085.35,B00,ZIP,0.0
1085.35,B01,ZIC,0.0
1085.35,B02,SHVR,0.0
1085.35,B03,GVWY,0.0
1085.35,B04,ZIP,10.0
1085.35,B05,RL,206.0
1085.35,B06,GVWY,5.0
1085.35,B07,GA,100.0
1085.35,B08,SHVR,534.0
1085.35,B09,ZIC,535.0
1085.35,S00,GVWY,1634.0
1085.35,S01,SHVR,1063.0
1085.35,S02,ZIP,1089.0
1085.35,S03,ZIC,514.0
1085.35,S04,ZIC,259.0
1085.35,S05,SHVR,0.0
1085.35,S06,ZIP,20.0
1085.35,S07,GVWY,0.0
1145.76,B00,ZIP,0.0
1145.76,B01,ZIC,0.0
1145.76,B02,SHVR,0.0
1145.76,B03,GVWY,0.0
1145.76,B04,ZIP,12.0
1145.76,B05,RL,212.0
1145.76,B06,GVWY,5.0
1145.76,B07,GA,117.0
1145.76,B08,SHVR,560.0
1145.76,B09,ZIC,549.0
1145.76,S00,GVWY,1698.0
1145.76,S01,SHVR,1118.0
1145.76,S02,ZIP,1157.0
1145.76,S03,ZIC,532.0
1145.76,S04,ZIC,288.0
1145.76,S05,SHVR,0.0
1145.76,S06,ZIP,28.0
1145.76,S07,GVWY,0.0
1206.05,B00,ZIP,0.0
1206.05,B01,ZIC,0.0
1206.05,B02,SHVR,0.0
1206.05,B03,GVWY,0.0
1206.05,B04,ZIP,12.0
1206.05,B05,RL,220.0
1206.05,B06,GVWY,5.0
1206.05,B07,GA,129.0
1206.05,B08,SHVR,591.0
1206.05,B09,ZIC,610.0
1206.05,S00,GVWY,1748.0
1206.05,S01,SHVR,1192.0
1206.05,S02,ZIP,1205.0
1206.05,S03,ZIC,559.0
1206.05,S04,ZIC,317.0
1206.05,S05,SHVR,0.0
1206.05,S06,ZIP,28.0
1206.05,S07,GVWY,0.0
1266.54,B00,ZIP,0.0
1266.54,B01,ZIC,0.0
1266.54,B02,SHVR,0.0
1266.54,B03,GVWY,0.0
1266.54,B04,ZIP,12.0
1266.54,B05,RL,226.0
1266.54,B06,GVWY,5.0
1266.54,B07,GA,129.0
1266.54,B08,SHVR,619.0
1266.54,B09,ZIC,632.0
1266.54,S00,GVWY,1900.0
1266.54,S01,SHVR,1257.0
1266.54,S02,ZIP,1237.0
1266.54,S03,ZIC,587.0
1266.54,S04,ZIC,317.0
1266.54,S05,SHVR,0.0
1266.54,S06,ZIP,28.0
1266.54,S07,GVWY,0.0
1327.11,B00,ZIP,0.0
1327.11,B01,ZIC,0.0
1327.11,B02,SHVR,0.0
1327.11,B03,GVWY,0.0
1327.11,B04,ZIP,12.0
1327.11,B05,RL,226.0
1327.11,B06,GVWY,6.0
1327.11,B07,GA,140.0
1327.11,B08,SHVR,658.0
1327.11,B09,ZIC,670.0
1327.11,S00,GVWY,1950.0
1327.11,S01,SHVR,1288.0
1327.11,S02,ZIP,1321.0
1327.11,S03,ZIC,655.0
1327.11,S04,ZIC,323.0
1327.11,S05,SHVR,0.0
1327.11,S06,ZIP,30.0
1327.11,S07,GVWY,0.0
1387.14,B00,ZIP,0.0
1387.14,B01,ZIC,0.0
1387.14,B02,SHVR,0.0
1387.14,B03,GVWY,0.0
1387.14,B04,ZIP,12.0
1387.14,B05,RL,232.0
1387.14,B06,GVWY,6.0
1387.14,B07,GA,140.0
1387.14,B08,SHVR,682.0
1387.14,B09,ZIC,701.0
1387.14,S00,GVWY,2035.0
1387.14,S01,SHVR,1394.0
1387.14,S02,ZIP,1354.0
1387.14,S03,ZIC,681.0
1387.14,S04,ZIC,360.0
1387.14,S05,SHVR,0.0
1387.14,S06,ZIP,31.0
1387.14,S07,GVWY,0.0
1447.31,B00,ZIP,0.0
1447.31,B01,ZIC,0.0
1447.31,B02,SHVR,0.0
1447.31,B03,GVWY,0.0
1447.31,B04,ZIP,13.0
1447.31,B05,RL,238.0
1447.31,B06,GVWY,6.0
1447.31,B07,GA,144.0
1447.31,B08,SHVR,692.0
1447.31,B09,ZIC,741.0
1447.31,S00,GVWY,2158.0
1447.31,S01,SHVR,1419.0
1447.31,S02,ZIP,1412.0
1447.31,S03,ZIC,717.0
1447.31,S04,ZIC,390.0
1447.31,S05,SHVR,0.0
1447.31,S06,ZIP,31.0
1447.31,S07,GVWY,0.0
1507.39,B00,ZIP,0.0
1507.39,B01,ZIC,0.0
1507.39,B02,SHVR,0.0
1507.39,B03,GVWY,0.0
1507.39,B04,ZIP,14.0
1507.39,B05,RL,250.0
1507.39,B06,GVWY,6.0
1507.39,B07,GA,151.0
1507.39,B08,SHVR,712.0
1507.39,B09,ZIC,769.0
1507.39,S00,GVWY,2240.0
1507.39,S01,SHVR,1532.0
1507.39,S02,ZIP,1478.0
1507.39,S03,ZIC,752.0
1507.39,S04,ZIC,390.0
1507.39,S05,SHVR,0.0
1507.39,S06,ZIP,34.0
1507.39,S07,GVWY,0.0
1567.58,B00,ZIP,0.0
1567.58,B01,ZIC,0.0
1567.58,B02,SHVR,0.0
1567.58,B03,GVWY,0.0
1567.58,B04,ZIP,14.0
1567.58,B05,RL,250.0
1567.58,B06,GVWY,6.0
1567.58,B07,GA,168.0
1567.58,B08,SHVR,727.0
1567.58,B09,ZIC,808.0
1567.58,S00,GVWY,2304.0
1567.58,S01,SHVR,1603.0
1567.58,S02,ZIP,1530.0
1567.58,S03,ZIC,779.0
1567.58,S04,ZIC,401.0
1567.58,S05,SHVR,0.0
1567.58,S06,ZIP,36.0
1567.58,S07,GVWY,0.0
1628.01,B00,ZIP,0.0
1628.01,B01,ZIC,0.0
1628.01,B02,SHVR,0.0
1628.01,B03,GVWY,0.0
1628.01,B04,ZIP,14.0
1628.01,B05,RL,262.0
1628.01,B06,GVWY,14.0
1628.01,B07,GA,168.0
1628.01,B08,SHVR,735.0
1628.01,B09,ZIC,831.0
1628.01,S00,GVWY,2389.0
1628.01,S01,SHVR,1628.0
1628.01,S02,ZIP,1567.0
1628.01,S03,ZIC,809.0
1628.01,S04,ZIC,417.0
1628.01,S05,SHVR,0.0
1628.01,S06,ZIP,37.0
1628.01,S07,GVWY,0.0
1688.35,B00,ZIP,0.0
1688.35,B01,ZIC,0.0
1688.35,B02,SHVR,0.0
1688.35,B03,GVWY,0.0
1688.35,B04,ZIP,14.0
1688.35,B05,RL,276.0
1688.35,B06,GVWY,14.0
1688.35,B07,GA,186.0
1688.35,B08,SHVR,816.0
1688.35,B09,ZIC,876.0
1688.35,S00,GVWY,2474.0
1688.35,S01,SHVR,1706.0
1688.35,S02,ZIP,1655.0
1688.35,S03,ZIC,852.0
1688.35,S04,ZIC,432.0
1688.35,S05,SHVR,0.0
1688.35,S06,ZIP,38.0
1688.35,S07,GVWY,0.0
1748.49,B00,ZIP,0.0
1748.49,B01,ZIC,0.0
1748.49,B02,SHVR,0.0
1748.49,B03,GVWY,0.0
1748.49,B04,ZIP,15.0
1748.49,B05,RL,282.0
1748.49,B06,GVWY,14.0
1748.49,B07,GA,186.0
1748.49,B08,SHVR,823.0
1748.49,B09,ZIC,884.0
1748.49,S00,GVWY,2608.0
1748.49,S01,SHVR,1759.0
1748.49,S02,ZIP,1731.0
1748.49,S03,ZIC,888.0
1748.49,S04,ZIC,432.0
1748.49,S05,SHVR,0.0
1748.49,S06,ZIP,42.0
1748.49,S07,GVWY,0.0
1808.97,B00,ZIP,0.0
1808.97,B01,ZIC,0.0
1808.97,B02,SHVR,0.0
1808.97,B03,GVWY,0.0
1808.97,B04,ZIP,15.0
1808.97,B05,RL,282.0
1808.97,B06,GVWY,14.0
1808.97,B07,GA,195.0
1808.97,B08,SHVR,837.0
1808.97,B09,ZIC,928.0
1808.97,S00,GVWY,2699.0
1808.97,S01,SHVR,1801.0
1808.97,S02,ZIP,1789.0
1808.97,S03,ZIC,888.0
1808.97,S04,ZIC,472.0
1808.97,S05,SHVR,0.0
1808.97,S06,ZIP,44.0
1808.97,S07,GVWY,0.0
1869.36,B00,ZIP,0.0
1869.36,B01,ZIC,0.0
1869.36,B02,SHVR,0.0
1869.36,B03,GVWY,0.0
1869.36,B04,ZIP,16.0
1869.36,B05,RL,288.0
1869.36,B06,GVWY,14.0
1869.36,B07,GA,195.0
1869.36,B08,SHVR,852.0
1869.36,B09,ZIC,958.0
1869.36,S00,GVWY,2734.0
1869.36,S01,SHVR,1863.0
1869.36,S02,ZIP,1843.0
1869.36,S03,ZIC,888.0
1869.36,S04,ZIC,496.0
1869.36,S05,SHVR,0.0
1869.36,S06,ZIP,44.0
1869.36,S07,GVWY,0.0
1929.61,B00,ZIP,0.0
1929.61,B01,ZIC,0.0
1929.61,B02,SHVR,0.0
1929.61,B03,GVWY,0.0
1929.61,B04,ZIP,16.0
1929.61,B05,RL,300.0
1929.61,B06,GVWY,21.0
1929.61,B07,GA,201.0
1929.61,B08,SHVR,876.0
1929.61,B09,ZIC,980.0
1929.61,S00,GVWY,2834.0
1929.61,S01,SHVR,1928.0
1929.61,S02,ZIP,1911.0
1929.61,S03,ZIC,915.0
1929.61,S04,ZIC,523.0
1929.61,S05,SHVR,0.0
1929.61,S06,ZIP,44.0
1929.61,S07,GVWY,0.0
1990.11,B00,ZIP,0.0
1990.11,B01,ZIC,0.0
1990.11,B02,SHVR,0.0
1990.11,B03,GVWY,0.0
1990.11,B04,ZIP,17.0
1990.11,B05,RL,312.0
1990.11,B06,GVWY,21.0
1990.11,B07,GA,201.0
1990.11,B08,SHVR,895.0
1990.11,B09,ZIC,1021.0
1990.11,S00,GVWY,2916.0
1990.11,S01,SHVR,1981.0
1990.11,S02,ZIP,1978.0
1990.11,S03,ZIC,980.0
1990.11,S04,ZIC,523.0
1990.11,S05,SHVR,0.0
1990.11,S06,ZIP,46.0
1990.11,S07,GVWY,0.0
2050.69,B00,ZIP,0.0
2050.69,B01,ZIC,0.0
2050.69,B02,SHVR,0.0
2050.69,B03,GVWY,0.0
2050.69,B04,ZIP,17.0
2050.69,B05,RL,312.0
2050.69,B06,GVWY,21.0
2050.69,B07,GA,201.0
2050.69,B08,SHVR,908.0
2050.69,B09,ZIC,1048.0
2050.69,S00,GVWY,3032.0
2050.69,S01,SHVR,2043.0
2050.69,S02,ZIP,2049.0
2050.69,S03,ZIC,1057.0
2050.69,S04,ZIC,531.0
2050.69,S05,SHVR,0.0
2050.69,S06,ZIP,46.0
2050.69,S07,GVWY,0.0
2110.78,B00,ZIP,0.0
2110.78,B01,ZIC,0.0
2110.78,B02,SHVR,0.0
2110.78,B03,GVWY,0.0
2110.78,B04,ZIP,17.0
2110.78,B05,RL,312.0
2110.78,B06,GVWY,21.0
2110.78,B07,GA,201.0
2110.78,B08,SHVR,926.0
2110.78,B09,ZIC,1090.0
2110.78,S00,GVWY,3131.0
2110.78,S01,SHVR,2132.0
2110.78,S02,ZIP,2122.0
2110.78,S03,ZIC,1099.0
2110.78,S04,ZIC,531.0
2110.78,S05,SHVR,0.0
2110.78,S06,ZIP,46.0
2110.78,S07,GVWY,0.0
2171.16,B00,ZIP,0.0
2171.16,B01,ZIC,0.0
2171.16,B02,SHVR,0.0
2171.16,B03,GVWY,0.0
2171.16,B04,ZIP,17.0
2171.16,B05,RL,312.0
2171.16,B06,GVWY,21.0
2171.16,B07,GA,201.0
2171.16,B08,SHVR,956.0
2171.16,B09,ZIC,1109.0
2171.16,S00,GVWY,3213.0
2171.16,S01,SHVR,2212.0
2171.16,S02,ZIP,2159.0
2171.16,S03,ZIC,1120.0
2171.16,S04,ZIC,555.0
2171.16,S05,SHVR,0.0
2171.16,S06,ZIP,49.0
2171.16,S07,GVWY,0.0
2231.52,B00,ZIP,0.0
2231.52,B01,ZIC,0.0
2231.52,B02,SHVR,0.0
2231.52,B03,GVWY,0.0
2231.52,B04,ZIP,17.0
2231.52,B05,RL,312.0
2231.52,B06,GVWY,21.0
2231.52,B07,GA,203.0
2231.52,B08,SHVR,992.0
2231.52,B09,ZIC,1124.0
2231.52,S00,GVWY,3316.0
2231.52,S01,SHVR,2285.0
2231.52,S02,ZIP,2198.0
2231.52,S03,ZIC,1120.0
2231.52,S04,ZIC,601.0
2231.52,S05,SHVR,0.0
2231.52,S06,ZIP,49.0
2231.52,S07,GVWY,0.0
2292.04,B00,ZIP,0.0
2292.04,B01,ZIC,0.0
2292.04,B02,SHVR,0.0
2292.04,B03,GVWY,0.0
2292.04,B04,ZIP,17.0
2292.04,B05,RL,335.0
2292.04,B06,GVWY,21.0
2292.04,B07,GA,211.0
2292.04,B08,SHVR,1009.0
2292.04,B09,ZIC,1191.0
2292.04,S00,GVWY,3384.0
2292.04,S01,SHVR,2310.0
2292.04,S02,ZIP,2289.0
2292.04,S03,ZIC,1147.0
2292.04,S04,ZIC,609.0
2292.04,S05,SHVR,0.0
2292.04,S06,ZIP,53.0
2292.04,S07,GVWY,0.0
2352.31,B00,ZIP,0.0
2352.31,B01,ZIC,0.0
2352.31,B02,SHVR,0.0
2352.31,B03,GVWY,0.0
2352.31,B04,ZIP,19.0
2352.31,B05,RL,349.0
2352.31,B06,GVWY,21.0
2352.31,B07,GA,218.0
2352.31,B08,SHVR,1043.0
2352.31,B09,ZIC,1218.0
2352.31,S00,GVWY,3449.0
2352.31,S01,SHVR,2385.0
2352.31,S02,ZIP,2360.0
2352.31,S03,ZIC,1184.0
2352.31,S04,ZIC,651.0
2352.31,S05,SHVR,0.0
2352.31,S06,ZIP,57.0
2352.31,S07,GVWY,0.0
2412.72,B00,ZIP,0.0
2412.72,B01,ZIC,0.0
2412.72,B02,SHVR,0.0
2412.72,B03,GVWY,0.0
2412.72,B04,ZIP,21.0
2412.72,B05,RL,349.0
2412.72,B06,GVWY,24.0
2412.72,B07,GA,223.0
2412.72,B08,SHVR,1056.0
2412.72,B09,ZIC,1243.0
2412.72,S00,GVWY,3507.0
2412.72,S01,SHVR,2429.0
2412.72,S02,ZIP,2461.0
2412.72,S03,ZIC,1235.0
2412.72,S04,ZIC,659.0
2412.72,S05,SHVR,0.0
2412.72,S06,ZIP,57.0
2412.72,S07,GVWY,0.0
2473.26,B00,ZIP,0.0
2473.26,B01,ZIC,0.0
2473.26,B02,SHVR,0.0
2473.26,B03,GVWY,0.0
2473.26,B04,ZIP,21.0
2473.26,B05,RL,361.0
2473.26,B06,GVWY,24.0
2473.26,B07,GA,223.0
2473.26,B08,SHVR,1097.0
2473.26,B09,ZIC,1285.0
2473.26,S00,GVWY,3610.0
2473.26,S01,SHVR,2494.0
2473.26,S02,ZIP,2535.0
2473.26,S03,ZIC,1253.0
2473.26,S04,ZIC,687.0
2473.26,S05,SHVR,0.0
2473.26,S06,ZIP,57.0
2473.26,S07,GVWY,0.0
2533.81,B00,ZIP,0.0
2533.81,B01,ZIC,0.0
2533.81,B02,SHVR,0.0
2533.81,B03,GVWY,0.0
2533.81,B04,ZIP,21.0
2533.81,B05,RL,373.0
2533.81,B06,GVWY,24.0
2533.81,B07,GA,223.0
2533.81,B08,SHVR,1105.0
2533.81,B09,ZIC,1307.0
2533.81,S00,GVWY,3753.0
2533.81,S01,SHVR,2519.0
2533.81,S02,ZIP,2572.0
2533.81,S03,ZIC,1271.0
2533.81,S04,ZIC,703.0
2533.81,S05,SHVR,0.0
2533.81,S06,ZIP,57.0
2533.81,S07,GVWY,0.0
2594.27,B00,ZIP,0.0
2594.27,B01,ZIC,0.0
2594.27,B02,SHVR,0.0
2594.27,B03,GVWY,0.0
2594.27,B04,ZIP,24.0
2594.27,B05,RL,373.0
2594.27,B06,GVWY,25.0
2594.27,B07,GA,227.0
2594.27,B08,SHVR,1156.0
2594.27,B09,ZIC,1321.0
2594.27,S00,GVWY,3823.0
2594.27,S01,SHVR,2611.0
2594.27,S02,ZIP,2633.0
2594.27,S03,ZIC,1300.0
2594.27,S04,ZIC,722.0
2594.27,S05,SHVR,0.0
2594.27,S06,ZIP,57.0
2594.27,S07,GVWY,0.0
2654.76,B00,ZIP,0.0
2654.76,B01,ZIC,0.0
2654.76,B02,SHVR,0.0
2654.76,B03,GVWY,0.0
2654.76,B04,ZIP,25.0
2654.76,B05,RL,373.0
2654.76,B06,GVWY,25.0
2654.76,B07,GA,227.0
2654.76,B08,SHVR,1176.0
2654.76,B09,ZIC,1375.0
2654.76,S00,GVWY,3855.0
2654.76,S01,SHVR,2699.0
2654.76,S02,ZIP,2698.0
2654.76,S03,ZIC,1300.0
2654.76,S04,ZIC,750.0
2654.76,S05,SHVR,0.0
2654.76,S06,ZIP,57.0
2654.76,S07,GVWY,0.0
2714.92,B00,ZIP,0.0
2714.92,B01,ZIC,0.0
2714.92,B02,SHVR,0.0
2714.92,B03,GVWY,0.0
2714.92,B04,ZIP,25.0
2714.92,B05,RL,385.0
2714.92,B06,GVWY,25.0
2714.92,B07,GA,233.0
2714.92,B08,SHVR,1200.0
2714.92,B09,ZIC,1413.0
2714.92,S00,GVWY,3968.0
2714.92,S01,SHVR,2734.0
2714.92,S02,ZIP,2785.0
2714.92,S03,ZIC,1306.0
2714.92,S04,ZIC,774.0
2714.92,S05,SHVR,0.0
2714.92,S06,ZIP,57.0
2714.92,S07,GVWY,0.0
2775.50,B00,ZIP,0.0
2775.50,B01,ZIC,0.0
2775.50,B02,SHVR,0.0
2775.50,B03,GVWY,0.0
2775.50,B04,ZIP,25.0
2775.50,B05,RL,397.0
2775.50,B06,GVWY,25.0
2775.50,B07,GA,244.0
2775.50,B08,SHVR,1226.0
2775.50,B09,ZIC,1423.0
2775.50,S00,GVWY,4053.0
2775.50,S01,SHVR,2852.0
2775.50,S02,ZIP,2815.0
2775.50,S03,ZIC,1347.0
2775.50,S04,ZIC,774.0
2775.50,S05,SHVR,0.0
2775.50,S06,ZIP,58.0
2775.50,S07,GVWY,0.0
2836.07,B00,ZIP,0.0
2836.07,B01,ZIC,0.0
2836.07,B02,SHVR,0.0
2836.07,B03,GVWY,0.0
2836.07,B04,ZIP,26.0
2836.07,B05,RL,403.0
2836.07,B06,GVWY,25.0
2836.07,B07,GA,244.0
2836.07,B08,SHVR,1267.0
2836.07,B09,ZIC,1458.0
2836.07,S00,GVWY,4120.0
2836.07,S01,SHVR,2892.0
2836.07,S02,ZIP,2881.0
