virtual_time,trader_id,trader_type,balance
2170.66,B05,SHVR,12.0
2170.66,B06,ZIC,31.0
2170.66,B07,ZIP,691.0
2170.66,B08,GVWY,566.0
2170.66,B09,RL,1046.0
2170.66,B10,ZIC,1613.0
2170.66,S00,ZIP,3332.0
2170.66,S01,ZIP,2708.0
2170.66,S02,SHVR,1265.0
2170.66,S03,ZIC,531.0
2170.66,S04,SHVR,0.0
2170.66,S05,GVWY,22.0
2170.66,S06,GVWY,0.0
2170.66,S07,ZIC,0.0
2290.74,B00,ZIP,0.0
2290.74,B01,RL,0.0
2290.74,B02,RL,0.0
2290.74,B03,SHVR,0.0
2290.74,B04,GVWY,25.0
2290.74,B05,SHVR,12.0
2290.74,B06,ZIC,31.0
2290.74,B07,ZIP,731.0
2290.74,B08,GVWY,595.0
2290.74,B09,RL,1117.0
2290.74,B10,ZIC,1683.0
2290.74,S00,ZIP,3489.0
2290.74,S01,ZIP,2832.0
2290.74,S02,SHVR,1325.0
2290.74,S03,ZIC,573.0
2290.74,S04,SHVR,0.0
2290.74,S05,GVWY,22.0
2290.74,S06,GVWY,0.0
2290.74,S07,ZIC,0.0
2410.93,B00,ZIP,0.0
2410.93,B01,RL,0.0
2410.93,B02,RL,0.0
2410.93,B03,SHVR,0.0
2410.93,B04,GVWY,25.0
2410.93,B05,SHVR,16.0
2410.93,B06,ZIC,31.0
2410.93,B07,ZIP,770.0
2410.93,B08,GVWY,645.0
2410.93,B09,RL,1176.0
2410.93,B10,ZIC,1787.0
2410.93,S00,ZIP,3726.0
2410.93,S01,ZIP,2982.0
2410.93,S02,SHVR,1391.0
2410.93,S03,ZIC,573.0
2410.93,S04,SHVR,0.0
2410.93,S05,GVWY,22.0
2410.93,S06,GVWY,0.0
2410.93,S07,ZIC,0.0
2531.04,B00,ZIP,0.0
2531.04,B01,RL,0.0
2531.04,B02,RL,0.0
2531.04,B03,SHVR,0.0
2531.04,B04,GVWY,25.0
2531.04,B05,SHVR,17.0
2531.04,B06,ZIC,31.0
2531.04,B07,ZIP,810.0
2531.04,B08,GVWY,683.0
2531.04,B09,RL,1240.0
2531.04,B10,ZIC,1887.0
2531.04,S00,ZIP,3871.0
2531.04,S01,ZIP,3181.0
2531.04,S02,SHVR,1472.0
2531.04,S03,ZIC,590.0
2531.04,S04,SHVR,0.0
2531.04,S05,GVWY,22.0
2531.04,S06,GVWY,0.0
2531.04,S07,ZIC,0.0
2651.18,B00,ZIP,0.0
2651.18,B01,RL,0.0
2651.18,B02,RL,0.0
2651.18,B03,SHVR,0.0
2651.18,B04,GVWY,25.0
2651.18,B05,SHVR,17.0
2651.18,B06,ZIC,31.0
2651.18,B07,ZIP,855.0
2651.18,B08,GVWY,707.0
2651.18,B09,RL,1301.0
2651.18,B10,ZIC,1967.0
2651.18,S00,ZIP,4025.0
2651.18,S01,ZIP,3305.0
2651.18,S02,SHVR,1532.0
2651.18,S03,ZIC,607.0
2651.18,S04,SHVR,0.0
2651.18,S05,GVWY,22.0
2651.18,S06,GVWY,0.0
2651.18,S07,ZIC,0.0
2771.41,B00,ZIP,0.0
2771.41,B01,RL,0.0
2771.41,B02,RL,0.0
2771.41,B03,SHVR,0.0
2771.41,B04,GVWY,25.0
2771.41,B05,SHVR,17.0
2771.41,B06,ZIC,38.0
2771.41,B07,ZIP,904.0
2771.41,B08,GVWY,743.0
2771.41,B09,RL,1361.0
2771.41,B10,ZIC,2064.0
2771.41,S00,ZIP,4277.0
2771.41,S01,ZIP,3467.0
2771.41,S02,SHVR,1623.0
2771.41,S03,ZIC,627.0
2771.41,S04,SHVR,0.0
2771.41,S05,GVWY,22.0
2771.41,S06,GVWY,0.0
2771.41,S07,ZIC,0.0
2891.45,B00,ZIP,0.0
2891.45,B01,RL,0.0
2891.45,B02,RL,0.0
2891.45,B03,SHVR,0.0
2891.45,B04,GVWY,25.0
2891.45,B05,SHVR,17.0
2891.45,B06,ZIC,38.0
2891.45,B07,ZIP,926.0
2891.45,B08,GVWY,771.0
2891.45,B09,RL,1419.0
2891.45,B10,ZIC,2154.0
2891.45,S00,ZIP,4433.0
2891.45,S01,ZIP,3638.0
2891.45,S02,SHVR,1694.0
2891.45,S03,ZIC,632.0
2891.45,S04,SHVR,0.0
2891.45,S05,GVWY,22.0
2891.45,S06,GVWY,0.0
2891.45,S07,ZIC,0.0
3012.52,B00,ZIP,0.0
3012.52,B01,RL,0.0
3012.52,B02,RL,0.0
3012.52,B03,SHVR,0.0
3012.52,B04,GVWY,25.0
3012.52,B05,SHVR,17.0
3012.52,B06,ZIC,38.0
3012.52,B07,ZIP,955.0
3012.52,B08,GVWY,802.0
3012.52,B09,RL,1481.0
3012.52,B10,ZIC,2248.0
3012.52,S00,ZIP,4689.0
3012.52,S01,ZIP,3804.0
3012.52,S02,SHVR,1758.0
3012.52,S03,ZIC,632.0
3012.52,S04,SHVR,0.0
3012.52,S05,GVWY,22.0
3012.52,S06,GVWY,0.0
3012.52,S07,ZIC,0.0
3132.72,B00,ZIP,0.0
3132.72,B01,RL,0.0
3132.72,B02,RL,0.0
3132.72,B03,SHVR,0.0
3132.72,B04,GVWY,25.0
3132.72,B05,SHVR,17.0
3132.72,B06,ZIC,38.0
3132.72,B07,ZIP,1006.0
3132.72,B08,GVWY,823.0
3132.72,B09,RL,1535.0
3132.72,B10,ZIC,2320.0
3132.72,S00,ZIP,4845.0
3132.72,S01,ZIP,3925.0
3132.72,S02,SHVR,1834.0
3132.72,S03,ZIC,659.0
3132.72,S04,SHVR,0.0
3132.72,S05,GVWY,29.0
3132.72,S06,GVWY,0.0
3132.72,S07,ZIC,0.0
3253.26,B00,ZIP,0.0
3253.26,B01,RL,0.0
3253.26,B02,RL,0.0
3253.26,B03,SHVR,0.0
3253.26,B04,GVWY,25.0
3253.26,B05,SHVR,18.0
3253.26,B06,ZIC,38.0
3253.26,B07,ZIP,1050.0
3253.26,B08,GVWY,860.0
3253.26,B09,RL,1605.0
3253.26,B10,ZIC,2425.0
3253.26,S00,ZIP,5033.0
3253.26,S01,ZIP,4081.0
3253.26,S02,SHVR,1909.0
3253.26,S03,ZIC,668.0
3253.26,S04,SHVR,0.0
3253.26,S05,GVWY,29.0
3253.26,S06,GVWY,0.0
3253.26,S07,ZIC,0.0
3373.40,B00,ZIP,0.0
3373.40,B01,RL,0.0
3373.40,B02,RL,0.0
3373.40,B03,SHVR,0.0
3373.40,B04,GVWY,25.0
3373.40,B05,SHVR,18.0
3373.40,B06,ZIC,38.0
3373.40,B07,ZIP,1086.0
3373.40,B08,GVWY,899.0
3373.40,B09,RL,1651.0
3373.40,B10,ZIC,2521.0
3373.40,S00,ZIP,5230.0
3373.40,S01,ZIP,4202.0
3373.40,S02,SHVR,1962.0
3373.40,S03,ZIC,668.0
3373.40,S04,SHVR,0.0
3373.40,S05,GVWY,29.0
3373.40,S06,GVWY,0.0
3373.40,S07,ZIC,0.0
3493.59,B00,ZIP,0.0
3493.59,B01,RL,0.0
3493.59,B02,RL,0.0
3493.59,B03,SHVR,0.0
3493.59,B04,GVWY,25.0
3493.59,B05,SHVR,18.0
3493.59,B06,ZIC,39.0
3493.59,B07,ZIP,1124.0
3493.59,B08,GVWY,930.0
3493.59,B09,RL,1717.0
3493.59,B10,ZIC,2591.0
3493.59,S00,ZIP,5383.0
3493.59,S01,ZIP,4363.0
3493.59,S02,SHVR,2046.0
3493.59,S03,ZIC,704.0
3493.59,S04,SHVR,0.0
3493.59,S05,GVWY,29.0
3493.59,S06,GVWY,0.0
3493.59,S07,ZIC,0.0
3614.75,B00,ZIP,0.0
3614.75,B01,RL,0.0
3614.75,B02,RL,0.0
3614.75,B03,SHVR,0.0
3614.75,B04,GVWY,25.0
3614.75,B05,SHVR,21.0
3614.75,B06,ZIC,39.0
3614.75,B07,ZIP,1164.0
3614.75,B08,GVWY,963.0
3614.75,B09,RL,1765.0
3614.75,B10,ZIC,2687.0
3614.75,S00,ZIP,5588.0
3614.75,S01,ZIP,4523.0
3614.75,S02,SHVR,2124.0
3614.75,S03,ZIC,712.0
3614.75,S04,SHVR,0.0
3614.75,S05,GVWY,29.0
3614.75,S06,GVWY,0.0
3614.75,S07,ZIC,0.0
3735.86,B00,ZIP,0.0
3735.86,B01,RL,0.0
3735.86,B02,RL,0.0
3735.86,B03,SHVR,0.0
3735.86,B04,GVWY,25.0
3735.86,B05,SHVR,21.0
3735.86,B06,ZIC,47.0
3735.86,B07,ZIP,1197.0
3735.86,B08,GVWY,987.0
3735.86,B09,RL,1832.0
3735.86,B10,ZIC,2784.0
3735.86,S00,ZIP,5784.0
3735.86,S01,ZIP,4683.0
3735.86,S02,SHVR,2195.0
3735.86,S03,ZIC,749.0
3735.86,S04,SHVR,0.0
3735.86,S05,GVWY,29.0
3735.86,S06,GVWY,0.0
3735.86,S07,ZIC,0.0
3856.44,B00,ZIP,0.0
3856.44,B01,RL,0.0
3856.44,B02,RL,0.0
3856.44,B03,SHVR,0.0
3856.44,B04,GVWY,25.0
3856.44,B05,SHVR,21.0
3856.44,B06,ZIC,49.0
3856.44,B07,ZIP,1230.0
3856.44,B08,GVWY,1024.0
3856.44,B09,RL,1909.0
3856.44,B10,ZIC,2889.0
3856.44,S00,ZIP,5978.0
3856.44,S01,ZIP,4838.0
3856.44,S02,SHVR,2267.0
3856.44,S03,ZIC,791.0
3856.44,S04,SHVR,0.0
3856.44,S05,GVWY,29.0
3856.44,S06,GVWY,0.0
3856.44,S07,ZIC,0.0
3977.60,B00,ZIP,0.0
3977.60,B01,RL,0.0
3977.60,B02,RL,0.0
3977.60,B03,SHVR,0.0
3977.60,B04,GVWY,25.0
3977.60,B05,SHVR,21.0
3977.60,B06,ZIC,49.0
3977.60,B07,ZIP,1286.0
3977.60,B08,GVWY,1060.0
3977.60,B09,RL,1971.0
3977.60,B10,ZIC,2957.0
3977.60,S00,ZIP,6131.0
3977.60,S01,ZIP,5000.0
3977.60,S02,SHVR,2341.0
3977.60,S03,ZIC,810.0
3977.60,S04,SHVR,0.0
3977.60,S05,GVWY,29.0
3977.60,S06,GVWY,0.0
3977.60,S07,ZIC,0.0
4097.61,B00,ZIP,0.0
4097.61,B01,RL,0.0
4097.61,B02,RL,0.0
4097.61,B03,SHVR,0.0
4097.61,B04,GVWY,25.0
4097.61,B05,SHVR,21.0
4097.61,B06,ZIC,49.0
4097.61,B07,ZIP,1317.0
4097.61,B08,GVWY,1087.0
4097.61,B09,RL,2033.0
4097.61,B10,ZIC,3056.0
4097.61,S00,ZIP,6280.0
4097.61,S01,ZIP,5080.0
4097.61,S02,SHVR,2396.0
4097.61,S03,ZIC,841.0
4097.61,S04,SHVR,0.0
4097.61,S05,GVWY,29.0
4097.61,S06,GVWY,0.0
4097.61,S07,ZIC,0.0
4217.81,B00,ZIP,0.0
4217.81,B01,RL,0.0
4217.81,B02,RL,0.0
4217.81,B03,SHVR,0.0
4217.81,B04,GVWY,25.0
4217.81,B05,SHVR,21.0
4217.81,B06,ZIC,49.0
4217.81,B07,ZIP,1354.0
4217.81,B08,GVWY,1124.0
4217.81,B09,RL,2083.0
4217.81,B10,ZIC,3163.0
4217.81,S00,ZIP,6485.0
4217.81,S01,ZIP,5284.0
4217.81,S02,SHVR,2473.0
4217.81,S03,ZIC,855.0
4217.81,S04,SHVR,0.0
4217.81,S05,GVWY,29.0
4217.81,S06,GVWY,0.0
4217.81,S07,ZIC,0.0
4338.97,B00,ZIP,0.0
4338.97,B01,RL,0.0
4338.97,B02,RL,0.0
4338.97,B03,SHVR,0.0
4338.97,B04,GVWY,25.0
4338.97,B05,SHVR,21.0
4338.97,B06,ZIC,49.0
4338.97,B07,ZIP,1404.0
4338.97,B08,GVWY,1165.0
4338.97,B09,RL,2168.0
4338.97,B10,ZIC,3260.0
4338.97,S00,ZIP,6727.0
4338.97,S01,ZIP,5400.0
4338.97,S02,SHVR,2544.0
4338.97,S03,ZIC,874.0
4338.97,S04,SHVR,0.0
4338.97,S05,GVWY,29.0
4338.97,S06,GVWY,0.0
4338.97,S07,ZIC,0.0
4459.80,B00,ZIP,0.0
4459.80,B01,RL,0.0
4459.80,B02,RL,0.0
4459.80,B03,SHVR,0.0
4459.80,B04,GVWY,25.0
4459.80,B05,SHVR,21.0
4459.80,B06,ZIC,49.0
4459.80,B07,ZIP,1473.0
4459.80,B08,GVWY,1197.0
4459.80,B09,RL,2232.0
4459.80,B10,ZIC,3361.0
4459.80,S00,ZIP,6877.0
4459.80,S01,ZIP,5599.0
4459.80,S02,SHVR,2611.0
4459.80,S03,ZIC,892.0
4459.80,S04,SHVR,0.0
4459.80,S05,GVWY,29.0
4459.80,S06,GVWY,0.0
4459.80,S07,ZIC,0.0
4580.22,B00,ZIP,0.0
4580.22,B01,RL,0.0
4580.22,B02,RL,0.0
4580.22,B03,SHVR,0.0
4580.22,B04,GVWY,25.0
4580.22,B05,SHVR,21.0
4580.22,B06,ZIC,49.0
4580.22,B07,ZIP,1507.0
4580.22,B08,GVWY,1234.0
4580.22,B09,RL,2307.0
4580.22,B10,ZIC,3438.0
4580.22,S00,ZIP,7075.0
4580.22,S01,ZIP,5759.0
4580.22,S02,SHVR,2680.0
4580.22,S03,ZIC,911.0
4580.22,S04,SHVR,0.0
4580.22,S05,GVWY,29.0
4580.22,S06,GVWY,0.0
4580.22,S07,ZIC,0.0
4701.26,B00,ZIP,0.0
4701.26,B01,RL,0.0
4701.26,B02,RL,0.0
4701.26,B03,SHVR,0.0
4701.26,B04,GVWY,25.0
4701.26,B05,SHVR,21.0
4701.26,B06,ZIC,49.0
4701.26,B07,ZIP,1538.0
4701.26,B08,GVWY,1264.0
4701.26,B09,RL,2354.0
4701.26,B10,ZIC,3529.0
4701.26,S00,ZIP,7226.0
4701.26,S01,ZIP,5879.0
4701.26,S02,SHVR,2742.0
4701.26,S03,ZIC,911.0
4701.26,S04,SHVR,0.0
4701.26,S05,GVWY,29.0
4701.26,S06,GVWY,0.0
4701.26,S07,ZIC,0.0
4822.26,B00,ZIP,0.0
4822.26,B01,RL,0.0
4822.26,B02,RL,0.0
4822.26,B03,SHVR,0.0
4822.26,B04,GVWY,25.0
4822.26,B05,SHVR,26.0
4822.26,B06,ZIC,49.0
4822.26,B07,ZIP,1592.0
4822.26,B08,GVWY,1298.0
4822.26,B09,RL,2417.0
4822.26,B10,ZIC,3620.0
4822.26,S00,ZIP,7482.0
4822.26,S01,ZIP,6001.0
4822.26,S02,SHVR,2812.0
4822.26,S03,ZIC,936.0
4822.26,S04,SHVR,0.0
4822.26,S05,GVWY,29.0
4822.26,S06,GVWY,0.0
4822.26,S07,ZIC,0.0
4942.82,B00,ZIP,0.0
4942.82,B01,RL,0.0
4942.82,B02,RL,0.0
4942.82,B03,SHVR,0.0
4942.82,B04,GVWY,25.0
4942.82,B05,SHVR,26.0
4942.82,B06,ZIC,49.0
4942.82,B07,ZIP,1616.0
4942.82,B08,GVWY,1335.0
4942.82,B09,RL,2477.0
4942.82,B10,ZIC,3717.0
4942.82,S00,ZIP,7685.0
4942.82,S01,ZIP,6160.0
4942.82,S02,SHVR,2866.0
4942.82,S03,ZIC,936.0
4942.82,S04,SHVR,0.0
4942.82,S05,GVWY,29.0
4942.82,S06,GVWY,0.0
4942.82,S07,ZIC,0.0
5063.38,B00,ZIP,0.0
5063.38,B01,RL,0.0
5063.38,B02,RL,0.0
5063.38,B03,SHVR,0.0
5063.38,B04,GVWY,25.0
5063.38,B05,SHVR,26.0
5063.38,B06,ZIC,49.0
5063.38,B07,ZIP,1649.0
5063.38,B08,GVWY,1365.0
5063.38,B09,RL,2519.0
5063.38,B10,ZIC,3807.0
5063.38,S00,ZIP,7895.0
5063.38,S01,ZIP,6287.0
5063.38,S02,SHVR,2988.0
5063.38,S03,ZIC,936.0
5063.38,S04,SHVR,0.0
5063.38,S05,GVWY,29.0
5063.38,S06,GVWY,0.0
5063.38,S07,ZIC,0.0
5183.59,B00,ZIP,0.0
5183.59,B01,RL,0.0
5183.59,B02,RL,0.0
5183.59,B03,SHVR,0.0
5183.59,B04,GVWY,25.0
5183.59,B05,SHVR,26.0
5183.59,B06,ZIC,50.0
5183.59,B07,ZIP,1684.0
5183.59,B08,GVWY,1391.0
5183.59,B09,RL,2586.0
5183.59,B10,ZIC,3880.0
5183.59,S00,ZIP,8048.0
5183.59,S01,ZIP,6494.0
5183.59,S02,SHVR,3078.0
5183.59,S03,ZIC,980.0
5183.59,S04,SHVR,0.0
5183.59,S05,GVWY,29.0
5183.59,S06,GVWY,0.0
5183.59,S07,ZIC,0.0
5304.12,B00,ZIP,0.0
5304.12,B01,RL,0.0
5304.12,B02,RL,0.0
5304.12,B03,SHVR,0.0
5304.12,B04,GVWY,25.0
5304.12,B05,SHVR,32.0
5304.12,B06,ZIC,50.0
5304.12,B07,ZIP,1723.0
5304.12,B08,GVWY,1427.0
5304.12,B09,RL,2648.0
5304.12,B10,ZIC,3975.0
5304.12,S00,ZIP,8248.0
5304.12,S01,ZIP,6657.0
5304.12,S02,SHVR,3125.0
5304.12,S03,ZIC,986.0
5304.12,S04,SHVR,0.0
5304.12,S05,GVWY,29.0
