TRD, 3.173077, 173
TRD, 4.519231, 167
TRD, 5.519231, 154
TRD, 5.769231, 154
TRD, 6.211538, 154
TRD, 6.980769, 154
TRD, 7.596154, 153
TRD, 7.807692, 153
TRD, 8.076923, 154
TRD, 8.673077, 155
TRD, 9.000000, 153
TRD, 10.230769, 159
TRD, 12.211538, 152
TRD, 12.269231, 150
TRD, 12.557692, 155
TRD, 12.942308, 149
TRD, 13.442308, 157
TRD, 13.846154, 159
TRD, 13.961538, 159
TRD, 14.173077, 157
TRD, 14.403846, 157
TRD, 14.615385, 156
TRD, 14.923077, 154
TRD, 15.096154, 160
TRD, 16.711538, 158
TRD, 16.807692, 160
TRD, 17.423077, 156
TRD, 17.846154, 155
TRD, 17.865385, 164
TRD, 18.596154, 165
TRD, 18.980769, 154
TRD, 20.730769, 158
TRD, 21.096154, 157
TRD, 21.519231, 162
TRD, 21.653846, 165
TRD, 23.653846, 157
TRD, 24.038462, 162
TRD, 25.346154, 162
TRD, 25.653846, 163
TRD, 27.250000, 160
TRD, 27.634615, 163
TRD, 27.865385, 160
TRD, 28.096154, 161
TRD, 28.134615, 163
TRD, 29.923077, 160
TRD, 29.942308, 164
TRD, 30.000000, 165
TRD, 30.730769, 164
TRD, 31.500000, 164
TRD, 31.557692, 163
TRD, 32.961538, 166
TRD, 34.057692, 163
TRD, 34.423077, 164
TRD, 34.750000, 166
TRD, 35.730769, 164
TRD, 36.019231, 162
TRD, 36.826923, 163
TRD, 37.961538, 158
TRD, 38.557692, 160
TRD, 38.596154, 157
TRD, 39.903846, 157
TRD, 40.442308, 154
TRD, 40.557692, 158
TRD, 41.076923, 160
TRD, 41.769231, 155
TRD, 42.000000, 156
TRD, 42.153846, 158
TRD, 42.500000, 158
TRD, 43.096154, 157
TRD, 43.403846, 157
TRD, 44.326923, 156
TRD, 45.384615, 154
TRD, 45.442308, 159
TRD, 46.403846, 158
TRD, 46.730769, 158
TRD, 47.192308, 159
TRD, 47.711538, 156
TRD, 47.769231, 158
TRD, 48.019231, 158
TRD, 49.750000, 161
TRD, 51.134615, 159
TRD, 51.307692, 160
TRD, 53.250000, 160
TRD, 53.442308, 161
TRD, 54.865385, 161
TRD, 55.211538, 157
TRD, 55.692308, 157
TRD, 55.961538, 157
TRD, 56.500000, 161
TRD, 56.750000, 156
TRD, 56.884615, 155
TRD, 57.250000, 161
TRD, 57.288462, 154
TRD, 57.346154, 153
TRD, 58.038462, 152
TRD, 58.576923, 163
TRD, 59.173077, 162
TRD, 59.250000, 163
TRD, 59.826923, 153
TRD, 60.096154, 163
TRD, 60.807692, 164
TRD, 60.846154, 167
TRD, 61.576923, 172
TRD, 62.000000, 170
TRD, 62.961538, 164
TRD, 63.365385, 168
TRD, 63.615385, 174
TRD, 63.653846, 163
TRD, 64.576923, 160
TRD, 65.230769, 159
TRD, 66.615385, 165
TRD, 67.615385, 162
TRD, 68.596154, 159
TRD, 69.576923, 159
TRD, 70.096154, 158
TRD, 70.326923, 159
TRD, 70.480769, 161
TRD, 70.980769, 158
TRD, 71.711538, 158
TRD, 71.826923, 161
TRD, 71.846154, 157
TRD, 72.192308, 162
TRD, 72.461538, 158
TRD, 72.557692, 163
TRD, 75.307692, 162
TRD, 76.500000, 160
TRD, 76.750000, 158
TRD, 77.250000, 163
TRD, 77.980769, 166
TRD, 78.173077, 165
TRD, 78.615385, 167
TRD, 78.884615, 164
TRD, 78.961538, 159
TRD, 79.346154, 156
TRD, 80.250000, 159
TRD, 80.365385, 162
TRD, 81.326923, 156
TRD, 81.346154, 157
TRD, 82.115385, 157
TRD, 82.173077, 155
TRD, 82.461538, 155
TRD, 82.807692, 155
TRD, 83.826923, 155
TRD, 84.557692, 156
TRD, 85.038462, 155
TRD, 85.211538, 161
TRD, 86.346154, 163
TRD, 86.423077, 167
TRD, 86.557692, 157
TRD, 87.288462, 159
TRD, 87.788462, 167
TRD, 88.711538, 167
TRD, 89.096154, 166
TRD, 89.403846, 166
TRD, 89.442308, 165
TRD, 89.923077, 165
TRD, 90.192308, 164
TRD, 90.346154, 161
TRD, 91.076923, 166
TRD, 91.788462, 161
TRD, 91.826923, 166
TRD, 91.961538, 166
TRD, 92.846154, 160
TRD, 93.307692, 158
TRD, 93.942308, 163
TRD, 94.884615, 161
TRD, 95.038462, 162
TRD, 95.211538, 160
TRD, 95.230769, 162
TRD, 95.403846, 158
TRD, 96.230769, 164
TRD, 96.326923, 158
TRD, 96.538462, 157
TRD, 97.634615, 155
TRD, 97.980769, 154
TRD, 98.346154, 156
TRD, 98.384615, 158
TRD, 98.442308, 159
TRD, 98.673077, 152
TRD, 99.788462, 162
TRD, 101.211538, 154
TRD, 102.538462, 162
TRD, 103.326923, 160
TRD, 104.057692, 161
TRD, 104.346154, 161
TRD, 104.884615, 161
TRD, 106.153846, 160
TRD, 106.442308, 161
TRD, 107.192308, 160
TRD, 107.423077, 162
