bse_trial_0007, 000014, 83, 175, GA, 40, 1, 40.000000, GVWY, 0, 4, 0.000000, RL, 0, 1, 0.000000, SHVR, 0, 4, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 10, 4, 2.500000, 
bse_trial_0007, 000017, 83, 139, GA, 40, 1, 40.000000, GVWY, 0, 4, 0.000000, RL, 20, 1, 20.000000, SHVR, 0, 4, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 10, 4, 2.500000, 
bse_trial_0007, 000025, 85, 139, GA, 40, 1, 40.000000, GVWY, 13, 4, 3.250000, RL, 20, 1, 20.000000, SHVR, 0, 4, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 10, 4, 2.500000, 
bse_trial_0007, 000032, 112, 115, GA, 40, 1, 40.000000, GVWY, 13, 4, 3.250000, RL, 20, 1, 20.000000, SHVR, 18, 4, 4.500000, ZIC, 0, 4, 0.000000, ZIP, 18, 4, 4.500000, 
bse_trial_0007, 000033, 91, 139, GA, 40, 1, 40.000000, GVWY, 13, 4, 3.250000, RL, 20, 1, 20.000000, SHVR, 47, 4, 11.750000, ZIC, 0, 4, 0.000000, ZIP, 54, 4, 13.500000, 
bse_trial_0007, 000038, 88, 139, GA, 40, 1, 40.000000, GVWY, 26, 4, 6.500000, RL, 20, 1, 20.000000, SHVR, 47, 4, 11.750000, ZIC, 0, 4, 0.000000, ZIP, 54, 4, 13.500000, 
bse_trial_0007, 000049, 118, 219, GA, 40, 1, 40.000000, GVWY, 26, 4, 6.500000, RL, 20, 1, 20.000000, SHVR, 60, 4, 15.000000, ZIC, 0, 4, 0.000000, ZIP, 67, 4, 16.750000, 
bse_trial_0007, 000051, 113, 218, GA, 47, 1, 47.000000, GVWY, 48, 4, 12.000000, RL, 20, 1, 20.000000, SHVR, 60, 4, 15.000000, ZIC, 0, 4, 0.000000, ZIP, 67, 4, 16.750000, 
bse_trial_0007, 000057, 100, 149, GA, 47, 1, 47.000000, GVWY, 48, 4, 12.000000, RL, 20, 1, 20.000000, SHVR, 60, 4, 15.000000, ZIC, 0, 4, 0.000000, ZIP, 142, 4, 35.500000, 
bse_trial_0007, 000070, 110, 134, GA, 54, 1, 54.000000, GVWY, 48, 4, 12.000000, RL, 20, 1, 20.000000, SHVR, 60, 4, 15.000000, ZIC, 1, 4, 0.250000, ZIP, 142, 4, 35.500000, 
bse_trial_0007, 000073, 105, 118, GA, 54, 1, 54.000000, GVWY, 48, 4, 12.000000, RL, 20, 1, 20.000000, SHVR, 92, 4, 23.000000, ZIC, 1, 4, 0.250000, ZIP, 175, 4, 43.750000, 
bse_trial_0007, 000077, 107, 139, GA, 54, 1, 54.000000, GVWY, 48, 4, 12.000000, RL, 22, 1, 22.000000, SHVR, 92, 4, 23.000000, ZIC, 1, 4, 0.250000, ZIP, 214, 4, 53.500000, 
bse_trial_0007, 000082, 95, 128, GA, 54, 1, 54.000000, GVWY, 48, 4, 12.000000, RL, 22, 1, 22.000000, SHVR, 92, 4, 23.000000, ZIC, 5, 4, 1.250000, ZIP, 214, 4, 53.500000, 
bse_trial_0007, 000090, 97, 128, GA, 54, 1, 54.000000, GVWY, 80, 4, 20.000000, RL, 22, 1, 22.000000, SHVR, 92, 4, 23.000000, ZIC, 5, 4, 1.250000, ZIP, 216, 4, 54.000000, 
bse_trial_0007, 000110, 117, 139, GA, 54, 1, 54.000000, GVWY, 93, 4, 23.250000, RL, 22, 1, 22.000000, SHVR, 92, 4, 23.000000, ZIC, 5, 4, 1.250000, ZIP, 216, 4, 54.000000, 
bse_trial_0007, 000111, 118, 139, GA, 54, 1, 54.000000, GVWY, 93, 4, 23.250000, RL, 22, 1, 22.000000, SHVR, 107, 4, 26.750000, ZIC, 5, 4, 1.250000, ZIP, 227, 4, 56.750000, 
bse_trial_0007, 000116, 91, 123, GA, 54, 1, 54.000000, GVWY, 93, 4, 23.250000, RL, 22, 1, 22.000000, SHVR, 107, 4, 26.750000, ZIC, 5, 4, 1.250000, ZIP, 302, 4, 75.500000, 
bse_trial_0007, 000119, 91, 120, GA, 54, 1, 54.000000, GVWY, 93, 4, 23.250000, RL, 42, 1, 42.000000, SHVR, 107, 4, 26.750000, ZIC, 5, 4, 1.250000, ZIP, 302, 4, 75.500000, 
