bse_trial_0003, 000003, None, None, GA, 0, 1, 0.000000, GVWY, 15, 4, 3.750000, RL, 0, 1, 0.000000, SHVR, 0, 4, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 0, 4, 0.000000, 
bse_trial_0003, 000027, 108, 113, GA, 0, 1, 0.000000, GVWY, 15, 4, 3.750000, RL, 0, 1, 0.000000, SHVR, 58, 4, 14.500000, ZIC, 0, 4, 0.000000, ZIP, 0, 4, 0.000000, 
bse_trial_0003, 000030, 108, 117, GA, 0, 1, 0.000000, GVWY, 15, 4, 3.750000, RL, 0, 1, 0.000000, SHVR, 58, 4, 14.500000, ZIC, 18, 4, 4.500000, ZIP, 0, 4, 0.000000, 
bse_trial_0003, 000030, 78, 117, GA, 0, 1, 0.000000, GVWY, 38, 4, 9.500000, RL, 0, 1, 0.000000, SHVR, 58, 4, 14.500000, ZIC, 18, 4, 4.500000, ZIP, 0, 4, 0.000000, 
bse_trial_0003, 000030, 113, 147, GA, 0, 1, 0.000000, GVWY, 38, 4, 9.500000, RL, 0, 1, 0.000000, SHVR, 58, 4, 14.500000, ZIC, 18, 4, 4.500000, ZIP, 33, 4, 8.250000, 
bse_trial_0003, 000040, 103, 147, GA, 0, 1, 0.000000, GVWY, 38, 4, 9.500000, RL, 0, 1, 0.000000, SHVR, 80, 4, 20.000000, ZIC, 41, 4, 10.250000, ZIP, 33, 4, 8.250000, 
bse_trial_0003, 000054, 116, 135, GA, 0, 1, 0.000000, GVWY, 38, 4, 9.500000, RL, 0, 1, 0.000000, SHVR, 96, 4, 24.000000, ZIC, 51, 4, 12.750000, ZIP, 33, 4, 8.250000, 
bse_trial_0003, 000061, 108, 127, GA, 0, 1, 0.000000, GVWY, 41, 4, 10.250000, RL, 0, 1, 0.000000, SHVR, 96, 4, 24.000000, ZIC, 51, 4, 12.750000, ZIP, 63, 4, 15.750000, 
bse_trial_0003, 000069, 110, 117, GA, 0, 1, 0.000000, GVWY, 41, 4, 10.250000, RL, 0, 1, 0.000000, SHVR, 154, 4, 38.500000, ZIC, 51, 4, 12.750000, ZIP, 63, 4, 15.750000, 
bse_trial_0003, 000071, 106, 117, GA, 0, 1, 0.000000, GVWY, 41, 4, 10.250000, RL, 0, 1, 0.000000, SHVR, 154, 4, 38.500000, ZIC, 63, 4, 15.750000, ZIP, 63, 4, 15.750000, 
bse_trial_0003, 000072, 100, 117, GA, 0, 1, 0.000000, GVWY, 64, 4, 16.000000, RL, 8, 1, 8.000000, SHVR, 154, 4, 38.500000, ZIC, 63, 4, 15.750000, ZIP, 63, 4, 15.750000, 
bse_trial_0003, 000088, 112, 129, GA, 0, 1, 0.000000, GVWY, 64, 4, 16.000000, RL, 8, 1, 8.000000, SHVR, 154, 4, 38.500000, ZIC, 71, 4, 17.750000, ZIP, 63, 4, 15.750000, 
bse_trial_0003, 000093, 119, 123, GA, 0, 1, 0.000000, GVWY, 69, 4, 17.250000, RL, 8, 1, 8.000000, SHVR, 173, 4, 43.250000, ZIC, 71, 4, 17.750000, ZIP, 63, 4, 15.750000, 
bse_trial_0003, 000095, 100, 129, GA, 0, 1, 0.000000, GVWY, 69, 4, 17.250000, RL, 8, 1, 8.000000, SHVR, 219, 4, 54.750000, ZIC, 71, 4, 17.750000, ZIP, 92, 4, 23.000000, 
bse_trial_0003, 000105, 110, 129, GA, 0, 1, 0.000000, GVWY, 69, 4, 17.250000, RL, 8, 1, 8.000000, SHVR, 219, 4, 54.750000, ZIC, 100, 4, 25.000000, ZIP, 92, 4, 23.000000, 
bse_trial_0003, 000111, 116, 123, GA, 0, 1, 0.000000, GVWY, 69, 4, 17.250000, RL, 8, 1, 8.000000, SHVR, 235, 4, 58.750000, ZIC, 121, 4, 30.250000, ZIP, 92, 4, 23.000000, 
bse_trial_0003, 000118, 108, 129, GA, 0, 1, 0.000000, GVWY, 69, 4, 17.250000, RL, 8, 1, 8.000000, SHVR, 277, 4, 69.250000, ZIC, 121, 4, 30.250000, ZIP, 125, 4, 31.250000, 
bse_trial_0003, 000120, 108, 129, GA, 0, 1, 0.000000, GVWY, 95, 4, 23.750000, RL, 8, 1, 8.000000, SHVR, 307, 4, 76.750000, ZIC, 121, 4, 30.250000, ZIP, 125, 4, 31.250000, 
bse_trial_0003, 000131, 120, 129, GA, 0, 1, 0.000000, GVWY, 95, 4, 23.750000, RL, 8, 1, 8.000000, SHVR, 365, 4, 91.250000, ZIC, 121, 4, 30.250000, ZIP, 125, 4, 31.250000, 
bse_trial_0003, 000138, 121, 139, GA, 0, 1, 0.000000, GVWY, 133, 4, 33.250000, RL, 8, 1, 8.000000, SHVR, 383, 4, 95.750000, ZIC, 121, 4, 30.250000, ZIP, 125, 4, 31.250000, 
