bse_trial_0005, 000014, 108, 496, GA, 0, 1, 0.000000, GVWY, 13, 4, 3.250000, RL, 0, 1, 0.000000, SHVR, 0, 4, 0.000000, ZIC, 0, 4, 0.000000, ZIP, 24, 4, 6.000000, 
bse_trial_0005, 000017, 108, 484, GA, 0, 1, 0.000000, GVWY, 13, 4, 3.250000, RL, 0, 1, 0.000000, SHVR, 0, 4, 0.000000, ZIC, 33, 4, 8.250000, ZIP, 24, 4, 6.000000, 
bse_trial_0005, 000027, 94, 125, GA, 0, 1, 0.000000, GVWY, 13, 4, 3.250000, RL, 0, 1, 0.000000, SHVR, 0, 4, 0.000000, ZIC, 33, 4, 8.250000, ZIP, 57, 4, 14.250000, 
bse_trial_0005, 000028, 95, 150, GA, 0, 1, 0.000000, GVWY, 16, 4, 4.000000, RL, 0, 1, 0.000000, SHVR, 37, 4, 9.250000, ZIC, 33, 4, 8.250000, ZIP, 57, 4, 14.250000, 
bse_trial_0005, 000029, 95, 150, GA, 0, 1, 0.000000, GVWY, 18, 4, 4.500000, RL, 0, 1, 0.000000, SHVR, 37, 4, 9.250000, ZIC, 33, 4, 8.250000, ZIP, 57, 4, 14.250000, 
bse_trial_0005, 000038, 141, 150, GA, 0, 1, 0.000000, GVWY, 18, 4, 4.500000, RL, 0, 1, 0.000000, SHVR, 99, 4, 24.750000, ZIC, 36, 4, 9.000000, ZIP, 57, 4, 14.250000, 
bse_trial_0005, 000039, 127, 150, GA, 0, 1, 0.000000, GVWY, 18, 4, 4.500000, RL, 0, 1, 0.000000, SHVR, 99, 4, 24.750000, ZIC, 49, 4, 12.250000, ZIP, 57, 4, 14.250000, 
bse_trial_0005, 000052, 125, 150, GA, 0, 1, 0.000000, GVWY, 53, 4, 13.250000, RL, 0, 1, 0.000000, SHVR, 99, 4, 24.750000, ZIC, 49, 4, 12.250000, ZIP, 59, 4, 14.750000, 
bse_trial_0005, 000058, 116, 150, GA, 0, 1, 0.000000, GVWY, 61, 4, 15.250000, RL, 0, 1, 0.000000, SHVR, 99, 4, 24.750000, ZIC, 49, 4, 12.250000, ZIP, 59, 4, 14.750000, 
bse_trial_0005, 000065, 108, 130, GA, 0, 1, 0.000000, GVWY, 81, 4, 20.250000, RL, 0, 1, 0.000000, SHVR, 99, 4, 24.750000, ZIC, 49, 4, 12.250000, ZIP, 59, 4, 14.750000, 
